idx,o,d,hour,o_h3,d_h3,o_x,o_y,d_x,d_y,time
0,23,42,7,,,126.82079064655157,37.191991011210995,126.83127684539139,37.1953391286061,2024-10-24 07:00:02
1,37,50,7,,,126.82225765554884,37.1973401747564,126.8215258956145,37.212492706570885,2024-10-24 07:00:38
2,23,38,7,,,126.8200425386215,37.19215368886258,126.82467060387471,37.20208928934153,2024-10-24 07:00:47
3,55,51,7,,,126.82942974226079,37.20829862317976,126.81930707680795,37.2108029634408,2024-10-24 07:01:10
4,11,55,7,,,126.81379123303887,37.20744452379639,126.83010903958572,37.209316553936745,2024-10-24 07:02:02
5,51,26,7,,,126.81909338611241,37.21131861259564,126.81765790892139,37.19256845061254,2024-10-24 07:02:07
6,37,19,7,,,126.82109919649781,37.19766236673182,126.82891175454967,37.19520217333574,2024-10-24 07:02:42
7,60,38,7,,,126.83300286719663,37.2139578015413,126.82342140726143,37.20171454722709,2024-10-24 07:03:06
8,50,38,7,,,126.82232964686074,37.210990198763334,126.82331450473389,37.202019187830516,2024-10-24 07:03:09
9,37,3,7,,,126.82134513706988,37.19758196429279,126.8239547417524,37.21026204575711,2024-10-24 07:03:59
10,18,54,7,,,126.82317703589334,37.19478064135784,126.8318314723784,37.20977225042105,2024-10-24 07:04:44
11,50,37,7,,,126.82322091588473,37.21239826264712,126.82158752161966,37.19766991453105,2024-10-24 07:04:46
12,26,48,7,,,126.81791009875775,37.193556002817516,126.83051330120472,37.214714702705415,2024-10-24 07:04:50
13,71,54,7,,,126.84064067076503,37.204107932610555,126.83332036902719,37.21038356256848,2024-10-24 07:04:52
14,23,50,7,,,126.82078541606215,37.19096442894621,126.82290057850281,37.210638938712115,2024-10-24 07:05:22
15,70,71,7,,,126.8371663602958,37.2088536434855,126.83906076507776,37.204138786269326,2024-10-24 07:05:32
16,18,32,7,,,126.82340915078699,37.195406951351494,126.83108612665552,37.201275546456216,2024-10-24 07:06:36
17,33,27,7,,,126.83031283831424,37.199766959523416,126.8275675352546,37.20025711390493,2024-10-24 07:06:41
18,32,50,7,,,126.83245565294656,37.20086773006993,126.82159791223678,37.2121016986969,2024-10-24 07:06:43
19,10,37,7,,,126.81779453624823,37.20969166131458,126.8211045903065,37.196597481376415,2024-10-24 07:06:59
20,23,38,7,,,126.82041032471842,37.19253415918175,126.82438678869839,37.201597611431,2024-10-24 07:07:15
21,38,72,7,,,126.82493506106212,37.20047020016142,126.81173304772811,37.20798385921718,2024-10-24 07:07:38
22,51,37,7,,,126.81902219636802,37.21097497290256,126.82141811613215,37.19704568155036,2024-10-24 07:07:49
23,71,50,7,,,126.84035068307936,37.20507778128895,126.8230326364916,37.212317336565604,2024-10-24 07:07:50
24,37,51,7,,,126.8217455800351,37.19820302912517,126.8192581772906,37.20973028494976,2024-10-24 07:07:52
25,56,50,7,,,126.83453982559612,37.2060854879556,126.8232811292931,37.21198627580245,2024-10-24 07:08:14
26,50,37,7,,,126.82198001870873,37.211940022201205,126.82107753248438,37.19704217303558,2024-10-24 07:08:30
27,51,32,7,,,126.8189234436399,37.210366511252104,126.83192929373655,37.202642018766205,2024-10-24 07:08:37
28,50,60,7,,,126.82214544475717,37.2108021749912,126.83232405501725,37.21231482221225,2024-10-24 07:09:26
