idx,o,d,hour,o_h3,d_h3,o_x,o_y,d_x,d_y,time
0,58,33,7,,,126.8351102908853,37.20865654377105,126.82904023491179,37.199889518315004,2024-10-24 07:00:02
1,53,52,7,,,126.82899154095561,37.20665746511774,126.83116076083829,37.218329189628726,2024-10-24 07:00:47
2,1,35,7,,,126.81558158734458,37.19726467409877,126.81914630499807,37.20217739586227,2024-10-24 07:02:02
3,11,22,7,,,126.81378170780339,37.207348782083976,126.81505242137932,37.19484091568188,2024-10-24 07:04:44
4,72,9,7,,,126.81119882167764,37.20720431431367,126.81418100014383,37.205412735908276,2024-10-24 07:04:50
5,63,7,7,,,126.83532943014504,37.21044573711288,126.82782263663916,37.20716998121308,2024-10-24 07:05:22
6,10,46,7,,,126.81669808855777,37.2090562211007,126.82929758230226,37.21145721668734,2024-10-24 07:06:36
7,1,8,7,,,126.8169006246932,37.19843068259389,126.82446038059459,37.20612447126452,2024-10-24 07:06:59
8,56,41,7,,,126.83450561929102,37.206383956432624,126.8344537407498,37.19747385426851,2024-10-24 07:07:15
9,47,8,7,,,126.82670725422716,37.210866188521685,126.82383583521592,37.206044826350116,2024-10-24 07:09:26
10,58,33,7,,,126.83445617754074,37.20820648230731,126.83015914153866,37.20157278235967,2024-10-24 07:10:26
11,17,54,7,,,126.82582463350782,37.196510002175835,126.83354519759997,37.20972743013794,2024-10-24 07:11:06
12,17,54,7,,,126.82616587189635,37.19750260757511,126.83334010927784,37.21010029509858,2024-10-24 07:15:53
13,42,70,7,,,126.8314077515116,37.19660942077876,126.83754272608657,37.20970659514863,2024-10-24 07:17:56
14,10,28,7,,,126.81792460325724,37.20864922133936,126.8287238371298,37.203154509511734,2024-10-24 07:18:58
15,70,33,7,,,126.83792657624399,37.20858159781875,126.82832865505539,37.200842663093184,2024-10-24 07:23:04
16,70,33,7,,,126.83785388488121,37.20941572946656,126.82876366805148,37.1999077912561,2024-10-24 07:25:29
17,11,2,7,,,126.81527214278005,37.20832958949957,126.82203594464643,37.20562669751548,2024-10-24 07:31:21
18,28,17,7,,,126.83051739214432,37.203240231305024,126.82651951893382,37.1970496397613,2024-10-24 07:31:33
19,69,30,7,,,126.83744053042194,37.20746858136262,126.83185363700696,37.19835452517944,2024-10-24 07:36:01
20,53,46,7,,,126.82982066615983,37.207289141057714,126.83093224082089,37.21287033170813,2024-10-24 07:40:40
21,47,12,7,,,126.8278863978298,37.21016709993778,126.8190169462024,37.20498147973594,2024-10-24 07:42:50
22,1,7,7,,,126.81659936655731,37.197299945755375,126.82658050816569,37.20752133988375,2024-10-24 07:43:39
23,42,70,7,,,126.83108064419001,37.19603309686063,126.83794146946747,37.209032784314125,2024-10-24 07:43:53
24,19,70,7,,,126.82913614569499,37.194177633776306,126.83730835504944,37.2096078090528,2024-10-24 07:44:14
25,28,43,7,,,126.83007497259823,37.20312988589034,126.8239173153216,37.189170310044936,2024-10-24 07:46:44
26,70,42,7,,,126.83727661676677,37.209801735213276,126.83227015465752,37.19692623318147,2024-10-24 07:48:19
27,10,17,7,,,126.81710006007403,37.20963803121529,126.82658415081403,37.19621052148568,2024-10-24 07:48:52
28,55,58,7,,,126.82951332756134,37.20986422235941,126.8344903832303,37.208459826828225,2024-10-24 07:49:17
29,70,17,7,,,126.83824463114478,37.209919264562934,126.82674899336556,37.19656762484159,2024-10-24 07:49:49
30,64,7,7,,,126.84283605837885,37.2025049993811,126.82663168622659,37.20892525353555,2024-10-24 07:52:16
31,55,46,7,,,126.82920965380704,37.209394440075805,126.83011812882907,37.21179770545424,2024-10-24 07:52:28
32,33,58,7,,,126.82884975512937,37.20029668896048,126.83601889889792,37.207880620289295,2024-10-24 07:54:57
33,10,17,7,,,126.81752779184708,37.21007686298132,126.82625084824258,37.19608895887435,2024-10-24 07:55:15
34,11,17,7,,,126.81509681474796,37.208514412915655,126.82579019662678,37.196492910293934,2024-10-24 07:56:37
35,63,4,7,,,126.83483635383908,37.211887979818336,126.82229032269933,37.20816679425684,2024-10-24 07:56:46
36,37,68,7,,,126.82068599975524,37.1978594322526,126.84060021238372,37.20217130694512,2024-10-24 07:59:49
37,33,56,8,,,126.83031118225912,37.2005823539096,126.83405525115032,37.20663511218866,2024-10-24 08:00:38
38,33,56,8,,,126.8291527232081,37.200904545885024,126.83495429513918,37.205810263871534,2024-10-24 08:02:42
39,31,2,8,,,126.82917461167291,37.198008646220245,126.82104619392969,37.20636557988182,2024-10-24 08:03:59
40,13,69,8,,,126.81756174646166,37.2028088690115,126.83853224705611,37.20739577045061,2024-10-24 08:06:41
41,10,17,8,,,126.8174666042897,37.20845948768789,126.82562415751076,37.19737082526332,2024-10-24 08:06:43
42,58,13,8,,,126.83589929225585,37.207609142322276,126.81665436210325,37.20451554949557,2024-10-24 08:07:38
43,55,19,8,,,126.83047138282781,37.20989194189266,126.82842970166152,37.1943457245767,2024-10-24 08:07:52
44,69,30,8,,,126.83725862547743,37.20719684422396,126.83237951510728,37.19979256054065,2024-10-24 08:12:14
45,11,17,8,,,126.81422313834776,37.207637551133544,126.8259627097356,37.19661340352127,2024-10-24 08:13:04
46,63,52,8,,,126.83569131603967,37.21163856358536,126.83077877227738,37.217266969997695,2024-10-24 08:14:20
47,56,17,8,,,126.83431592433277,37.20607814366723,126.82593358724954,37.19703811615937,2024-10-24 08:14:22
48,36,60,8,,,126.82320994698256,37.19851610173416,126.83203373189116,37.21270722934902,2024-10-24 08:14:33
49,33,56,8,,,126.83019746563188,37.200473333967,126.83506656782313,37.205782270113225,2024-10-24 08:16:03
50,41,10,8,,,126.83355129399163,37.196935009456254,126.817417256963,37.21000575224902,2024-10-24 08:16:40
51,12,29,8,,,126.81839818135579,37.205537633582615,126.82756541976487,37.203016562052966,2024-10-24 08:17:03
52,33,56,8,,,126.829746656979,37.20007430126321,126.8347003014017,37.20512029119818,2024-10-24 08:17:48
53,56,41,8,,,126.83479240073184,37.204966083245495,126.83435761405647,37.1976072901723,2024-10-24 08:17:52
54,62,50,8,,,126.83863547646692,37.21315334658781,126.82317722344536,37.21222191883918,2024-10-24 08:24:53
55,72,35,8,,,126.81235905365237,37.20792033563987,126.8196569880834,37.20141822583927,2024-10-24 08:26:06
56,17,54,8,,,126.82573489368907,37.19757452597262,126.83245273193974,37.209197785250545,2024-10-24 08:27:22
57,10,17,8,,,126.81746832881174,37.20927231167581,126.82737394986901,37.197116369336186,2024-10-24 08:28:03
58,56,31,8,,,126.83572504780055,37.20514516179709,126.82935879016478,37.19695188342594,2024-10-24 08:33:21
59,32,59,8,,,126.83137087569163,37.20090672765226,126.83279807267182,37.20756784781019,2024-10-24 08:34:40
60,54,33,8,,,126.83299866585449,37.20979223199824,126.8285828556062,37.20154364287222,2024-10-24 08:37:51
61,31,7,8,,,126.82992899553183,37.197803862672835,126.8264151914681,37.20809380844668,2024-10-24 08:39:52
62,41,32,8,,,126.83485000021345,37.19816366189928,126.8323349521771,37.20180438610698,2024-10-24 08:41:45
63,33,56,8,,,126.82922872252256,37.200956784442035,126.835780198283,37.20650095595636,2024-10-24 08:45:51
64,5,65,8,,,126.82721953535521,37.20608704519606,126.83502932898824,37.199956911671045,2024-10-24 08:49:22
65,14,68,8,,,126.8188036504245,37.20830139672294,126.83925834067433,37.20214412667704,2024-10-24 08:51:26
66,23,41,8,,,126.82125025168611,37.191904658688884,126.83382921597791,37.19650554892933,2024-10-24 08:53:28
67,17,54,8,,,126.82597611790418,37.197339898955185,126.8331328990594,37.21058665750104,2024-10-24 08:53:31
68,7,25,8,,,126.82649008390163,37.20784567609911,126.82074567607499,37.19492630819732,2024-10-24 08:55:07
69,56,41,8,,,126.8339158210863,37.205196279740896,126.83451002708152,37.19773819372482,2024-10-24 08:56:37
70,58,33,8,,,126.83523812966274,37.20819708657115,126.82839793109376,37.20052535629012,2024-10-24 08:56:58
71,69,30,8,,,126.83709058902377,37.2071938303581,126.83217760120569,37.198249324454515,2024-10-24 08:58:59
72,68,51,8,,,126.84043062013575,37.20149784796034,126.81951925356839,37.20977349387085,2024-10-24 08:59:01
73,67,25,8,,,126.83492572295279,37.202639979073766,126.82189684297319,37.19391744937495,2024-10-24 08:59:42
74,55,43,9,,,126.82993682214828,37.208602201566805,126.82241936659194,37.19075790953909,2024-10-24 09:03:09
75,33,56,9,,,126.83015581508985,37.20156353183631,126.83523550466064,37.20588923011284,2024-10-24 09:04:46
76,33,56,9,,,126.82891491791385,37.20110529139039,126.83472551552536,37.20526148861737,2024-10-24 09:08:30
77,58,33,9,,,126.83489915005411,37.20776031591815,126.82874217913164,37.19997139339752,2024-10-24 09:09:26
78,70,33,9,,,126.83865781644047,37.21022054062486,126.82938252063649,37.2016272268194,2024-10-24 09:11:16
79,31,53,9,,,126.82896233630107,37.19693905870604,126.83037545920904,37.206336738994366,2024-10-24 09:17:23
80,17,54,9,,,126.82659876195625,37.19584615463631,126.83324474478097,37.2098848487172,2024-10-24 09:18:07
81,10,17,9,,,126.81702898846387,37.2090405545979,126.82709294177282,37.19712867647832,2024-10-24 09:19:03
82,54,33,9,,,126.83293777013608,37.21022437851367,126.82995112030649,37.20033615937518,2024-10-24 09:19:22
83,56,33,9,,,126.83569158155974,37.20654299850983,126.82975282129998,37.20089108750989,2024-10-24 09:21:39
84,11,17,9,,,126.81355659475578,37.20913560759731,126.82576275507863,37.19771044146364,2024-10-24 09:22:36
85,42,34,9,,,126.83235649494848,37.196470029046004,126.82131003763466,37.2032852765873,2024-10-24 09:25:52
86,69,30,9,,,126.83850111521848,37.207430611181586,126.83227007616736,37.19876897133381,2024-10-24 09:26:37
87,72,21,9,,,126.81196786666338,37.207359787625315,126.81843390673956,37.19551076776736,2024-10-24 09:26:53
88,56,17,9,,,126.83522084573035,37.20513088817211,126.82690754839952,37.195780729877875,2024-10-24 09:27:16
89,33,58,9,,,126.82942309833275,37.201060199692755,126.83546293833767,37.207842334788104,2024-10-24 09:27:28
90,56,17,9,,,126.83506007150693,37.20641519311105,126.82617357638107,37.1972063320726,2024-10-24 09:28:17
91,58,33,9,,,126.83521830175025,37.20827385334146,126.82872794215645,37.20049733133257,2024-10-24 09:28:19
92,63,17,9,,,126.83589704076303,37.21105338383407,126.82544468335975,37.197661764308776,2024-10-24 09:28:40
93,19,4,9,,,126.82888903523794,37.195247246463765,126.82230878489895,37.20845544193863,2024-10-24 09:29:47
94,56,33,9,,,126.83483801618311,37.20490959750406,126.82943212395817,37.20072804663607,2024-10-24 09:31:09
95,1,19,9,,,126.81675733831973,37.19777660046793,126.828312036213,37.19577747482888,2024-10-24 09:31:25
96,54,33,9,,,126.83359155243193,37.21078094529205,126.82963197486741,37.201137705756246,2024-10-24 09:32:18
97,70,33,9,,,126.83749099228653,37.20859757893863,126.8291229067157,37.20102406663442,2024-10-24 09:33:09
98,56,33,9,,,126.83572243916903,37.205496400806666,126.82863258919251,37.20055761008852,2024-10-24 09:34:27
99,70,33,9,,,126.83861435589394,37.21013926564062,126.82886014400094,37.200642241819466,2024-10-24 09:37:16
100,45,68,9,,,126.82467205530097,37.21324908630025,126.8404023637309,37.2015932097959,2024-10-24 09:37:24
101,50,21,9,,,126.8223093505528,37.21180992492258,126.81800408400223,37.19622719244164,2024-10-24 09:41:24
102,6,10,9,,,126.82404920654817,37.203521392439946,126.81794395532091,37.21006696822379,2024-10-24 09:45:03
103,33,56,9,,,126.8297981735331,37.20110464286265,126.83463717265168,37.20598417630181,2024-10-24 09:46:53
104,56,33,9,,,126.8340091664784,37.20567883479384,126.83001094607212,37.20016417942368,2024-10-24 09:47:30
105,58,33,9,,,126.8346765096834,37.20803011090385,126.82939457782246,37.2003052020012,2024-10-24 09:48:42
106,54,59,9,,,126.83229272735315,37.209663211690895,126.8317423554891,37.20799090338644,2024-10-24 09:51:16
107,69,30,9,,,126.83754821400666,37.20687509597407,126.83137227013414,37.19981641208342,2024-10-24 09:52:15
108,58,33,9,,,126.83510227350338,37.209014004272795,126.82919401856395,37.20014427459199,2024-10-24 09:52:16
109,56,17,9,,,126.83546557052165,37.20641384970397,126.82701383915862,37.19620732251522,2024-10-24 09:52:34
