idx,o,d,hour,o_h3,d_h3,o_x,o_y,d_x,d_y,time
0,21,17,7,,,126.8185538926163,37.196540762011956,126.82613158098064,37.19599337569224,2024-10-24 07:00:02
1,51,37,7,,,126.81929177644723,37.209985067096774,126.82225855133359,37.19759747915599,2024-10-24 07:00:10
2,21,33,7,,,126.81957359008194,37.19625944388827,126.82846079481962,37.20165797576007,2024-10-24 07:00:38
3,21,17,7,,,126.81780578468621,37.196703439663544,126.82690737504547,37.19753921714186,2024-10-24 07:00:47
4,37,51,7,,,126.82070393946807,37.19660971041227,126.81930707680795,37.2108029634408,2024-10-24 07:01:10
5,4,28,7,,,126.82162093059874,37.20787244155167,126.82966083556892,37.20368535787961,2024-10-24 07:02:02
6,26,50,7,,,126.81775186559454,37.19442691404333,126.82168413886387,37.210541273709815,2024-10-24 07:02:07
7,69,34,7,,,126.83755221836354,37.20584536609544,126.82208033287765,37.202857481264424,2024-10-24 07:02:07
8,58,51,7,,,126.8351183287072,37.20806738377084,126.82046918336475,37.20961377312745,2024-10-24 07:02:32
9,21,33,7,,,126.81841513103092,37.196581635863694,126.82935983880849,37.20083312744295,2024-10-24 07:02:42
10,37,51,7,,,126.82136746460073,37.19837219357336,126.8189472237336,37.21081422391603,2024-10-24 07:03:06
11,26,32,7,,,126.81830341691825,37.19301737566606,126.83114488222805,37.20244598011102,2024-10-24 07:03:09
12,55,50,7,,,126.83047689376811,37.209933750386085,126.8231852440092,37.21216619147452,2024-10-24 07:03:20
13,59,21,7,,,126.83193478535894,37.2079513667782,126.81870583715205,37.19559472061365,2024-10-24 07:03:27
14,51,26,7,,,126.81941822346599,37.209794554213,126.8186039617141,37.19404057688601,2024-10-24 07:03:42
15,21,33,7,,,126.81866107160299,37.19650123342466,126.82842860392323,37.201161733985124,2024-10-24 07:03:59
16,58,51,7,,,126.83451269659356,37.208254933887616,126.82039073112462,37.209663708568385,2024-10-24 07:04:08
17,59,42,7,,,126.83255606314152,37.20803741327172,126.83217698981926,37.19628815932262,2024-10-24 07:04:41
18,8,43,7,,,126.82407233350652,37.20604224236658,126.82243329408742,37.189637210077045,2024-10-24 07:04:44
19,26,17,7,,,126.81919468594225,37.194425439549846,126.8267323943988,37.19701595106149,2024-10-24 07:04:46
20,21,17,7,,,126.81813363572817,37.19637118508265,126.82648408730907,37.1967404692399,2024-10-24 07:04:50
21,48,48,7,,,126.8310200904744,37.21386314978614,126.83108331394456,37.21493396178175,2024-10-24 07:04:52
22,21,17,7,,,126.81854866212687,37.19551417974717,126.82692682377679,37.19590806527854,2024-10-24 07:05:22
23,42,26,7,,,126.83089851095367,37.19542950734222,126.81735849567502,37.1926778203157,2024-10-24 07:05:32
24,51,26,7,,,126.81934121232024,37.21004842344455,126.81816149434381,37.19446806003152,2024-10-24 07:06:00
25,7,50,7,,,126.8269893437536,37.207749514937106,126.82146627505814,37.21102955540962,2024-10-24 07:06:36
26,21,33,7,,,126.81957524613706,37.195444049502086,126.83025226589199,37.201337838034526,2024-10-24 07:06:41
27,21,17,7,,,126.81903310837713,37.19546409819119,126.82562415751076,37.19737082526332,2024-10-24 07:06:43
28,55,50,7,,,126.8303943311185,37.20963325586464,126.82171210374575,37.21070152815582,2024-10-24 07:06:43
29,58,51,7,,,126.83536438389734,37.209126040768716,126.81925414502786,37.21129749526163,2024-10-24 07:06:45
30,58,51,7,,,126.83486774938623,37.209420510038775,126.81998431836719,37.21122278155506,2024-10-24 07:06:46
31,2,38,7,,,126.82271622251929,37.2062230277359,126.82401269191489,37.200493590106525,2024-10-24 07:06:59
32,21,17,7,,,126.81817357078315,37.19708390998271,126.82662355986915,37.19704753923133,2024-10-24 07:07:15
33,64,23,7,,,126.84156811703293,37.20357559364325,126.82139340446399,37.190822842696534,2024-10-24 07:07:30
34,23,18,7,,,126.82157964792212,37.19094360976222,126.82381241992044,37.19649684973365,2024-10-24 07:07:38
35,29,57,7,,,126.82618101760026,37.20295610133586,126.83238079614553,37.20418419884153,2024-10-24 07:07:49
36,47,57,7,,,126.82782070484961,37.21093626069175,126.83287668899982,37.20537894389276,2024-10-24 07:07:50
37,21,41,7,,,126.8190615145682,37.19712229825704,126.83379931286984,37.19650685109833,2024-10-24 07:07:52
38,37,51,7,,,126.82089184255514,37.19786617237381,126.82059641986848,37.210905151257485,2024-10-24 07:08:14
39,26,17,7,,,126.81795378876625,37.19396719910393,126.82622240526352,37.19638820956602,2024-10-24 07:08:30
40,26,50,7,,,126.81758192312203,37.1934748126998,126.82230944213917,37.212396027719606,2024-10-24 07:08:37
41,51,60,7,,,126.81987502560631,37.21042397143047,126.83364453001114,37.21374861230582,2024-10-24 07:08:37
42,58,51,7,,,126.83487510250022,37.20823594626442,126.82008763273096,37.21131815066703,2024-10-24 07:09:15
43,55,50,7,,,126.83079335686799,37.20936901268602,126.8219972399402,37.211793194892955,2024-10-24 07:09:20
44,18,50,7,,,126.82290305816639,37.19570804517788,126.821598672433,37.210594746426025,2024-10-24 07:09:26
45,26,38,7,,,126.81811921481469,37.19282935189393,126.82359675402974,37.200625322974425,2024-10-24 07:09:26
46,70,51,7,,,126.83736876519826,37.20867089376538,126.81979137761579,37.21068554257881,2024-10-24 07:10:07
47,21,17,7,,,126.81789977927174,37.19609070054822,126.82725048760751,37.197676639736905,2024-10-24 07:10:26
48,13,30,7,,,126.81598219558639,37.20344805428668,126.83264835400482,37.19846488441265,2024-10-24 07:11:06
49,26,50,7,,,126.81919222747115,37.194208701904024,126.82244762143137,37.21246195763021,2024-10-24 07:11:16
50,25,18,7,,,126.8207014518777,37.1950814716418,126.82432570961991,37.19655062436262,2024-10-24 07:12:14
51,55,50,7,,,126.82914448616117,37.20845248377678,126.82261879490937,37.212242192872466,2024-10-24 07:12:17
52,21,17,7,,,126.81847390829591,37.19572329065991,126.8259627097356,37.19661340352127,2024-10-24 07:13:04
53,31,23,7,,,126.82947145010203,37.197002278594304,126.82001723774641,37.19204760683327,2024-10-24 07:13:32
54,55,50,7,,,126.83069322037717,37.21011126360965,126.82214210276761,37.21071382021002,2024-10-24 07:13:35
55,23,31,7,,,126.82114730195678,37.19215725541869,126.82920998830845,37.197557642907846,2024-10-24 07:14:20
56,21,50,7,,,126.8179838758249,37.19677809721731,126.82190734197556,37.21176898959295,2024-10-24 07:14:22
57,21,33,7,,,126.81784159434098,37.19635464223113,126.82845185600554,37.20036380053429,2024-10-24 07:14:33
