idx,o,d,hour,o_h3,d_h3,o_x,o_y,d_x,d_y,time
0,21,33,7,,,126.8185538926163,37.196540762011956,126.82904023491179,37.199889518315004,2024-10-24 07:00:02
1,70,51,7,,,126.83741584489869,37.2091052072653,126.82069246941414,37.21059326457504,2024-10-24 07:00:10
2,26,17,7,,,126.81935005311152,37.19344426162314,126.82555214088848,37.19776183313731,2024-10-24 07:00:38
3,21,33,7,,,126.81780578468621,37.196703439663544,126.82981602897661,37.20143535976462,2024-10-24 07:00:47
4,51,26,7,,,126.81913785754863,37.20960549583132,126.81796555629008,37.19391126488849,2024-10-24 07:01:10
5,7,51,7,,,126.82676675409543,37.207218946655864,126.81981715487356,37.210623426588306,2024-10-24 07:02:02
6,43,48,7,,,126.8226724314983,37.19095765761527,126.8297395980335,37.21378463374175,2024-10-24 07:02:07
7,26,17,7,,,126.8181915940605,37.19376645359856,126.82645118487734,37.196936984820184,2024-10-24 07:02:42
8,51,50,7,,,126.81980138268128,37.21136797899241,126.82163193315822,37.211895348461,2024-10-24 07:03:06
9,34,50,7,,,126.82165841057396,37.20254393184356,126.82152503063067,37.21219998906442,2024-10-24 07:03:09
10,58,51,7,,,126.83485663818755,37.207833819684915,126.81994548223197,37.21093227543832,2024-10-24 07:03:42
11,26,2,7,,,126.81843753463257,37.19368605115953,126.82104619392969,37.20636557988182,2024-10-24 07:03:59
12,21,17,7,,,126.81803247775154,37.195434521610345,126.82556520340012,37.1963484161688,2024-10-24 07:04:44
13,26,50,7,,,126.81919468594225,37.194425439549846,126.82270614912483,37.211746824495066,2024-10-24 07:04:46
14,23,18,7,,,126.82037038966345,37.191821434281685,126.82379970720483,37.195659821588826,2024-10-24 07:04:50
15,55,50,7,,,126.83057180659232,37.208231792557676,126.82302785477494,37.211690601749815,2024-10-24 07:04:52
16,21,37,7,,,126.81854866212687,37.19551417974717,126.82178195099765,37.1965620287481,2024-10-24 07:05:22
17,55,50,7,,,126.8293341765565,37.20842663066541,126.8213847256175,37.210650643412976,2024-10-24 07:05:32
18,58,51,7,,,126.8347796270418,37.208087688916464,126.81950301486168,37.211359758583825,2024-10-24 07:06:00
19,18,58,7,,,126.82340915078699,37.195406951351494,126.83421998035509,37.207987696336566,2024-10-24 07:06:36
20,23,41,7,,,126.82181200007234,37.190894298701124,126.83517379284149,37.19786801044894,2024-10-24 07:06:41
21,23,33,7,,,126.8212698623124,37.190914347390226,126.8285328114419,37.201266967886085,2024-10-24 07:06:43
22,7,50,7,,,126.82808579144405,37.20838495515098,126.82222321781167,37.21067439134043,2024-10-24 07:06:59
23,21,33,7,,,126.81817357078315,37.19708390998271,126.82953221380029,37.20094368185409,2024-10-24 07:07:15
24,26,38,7,,,126.81911935701642,37.19267817829805,126.82426002885393,37.20212756958439,2024-10-24 07:07:38
25,48,60,7,,,126.82976236496226,37.21529945747947,126.83305351872805,37.21263128951829,2024-10-24 07:07:49
26,55,50,7,,,126.83028181890666,37.20920164123607,126.8230326364916,37.212317336565604,2024-10-24 07:07:50
27,26,17,7,,,126.81883797759778,37.19430711599191,126.8259691319892,37.196080536061146,2024-10-24 07:07:52
28,51,34,7,,,126.81932576063569,37.21086195779286,126.82260989300632,37.203540008882676,2024-10-24 07:08:14
29,26,51,7,,,126.81795378876625,37.19396719910393,126.81951145056493,37.21003795845463,2024-10-24 07:08:30
30,71,70,7,,,126.84023577449118,37.20499323883179,126.83856711394725,37.210278929925465,2024-10-24 07:08:37
31,43,50,7,,,126.8225024890258,37.190005556271736,126.82230944213917,37.212396027719606,2024-10-24 07:08:37
32,21,33,7,,,126.8177585000246,37.19636192543039,126.82853357163812,37.19976001561521,2024-10-24 07:09:26
33,37,51,7,,,126.821026817252,37.19672526502718,126.8191225705019,37.209724999663365,2024-10-24 07:09:26
34,21,33,7,,,126.81789977927174,37.19609070054822,126.83015914153866,37.20157278235967,2024-10-24 07:10:26
35,21,17,7,,,126.81799569526179,37.19608323477727,126.8272789286217,37.196303595885695,2024-10-24 07:11:06
36,37,70,7,,,126.82209982990847,37.19810461503728,126.83788698045821,37.21050097325377,2024-10-24 07:11:16
37,26,38,7,,,126.8180175151657,37.19400081952141,126.8247733185534,37.202181344213365,2024-10-24 07:12:14
38,23,34,7,,,126.82071066223119,37.19117353985895,126.82126522817485,37.20289801003507,2024-10-24 07:13:04
