idx,o,d,hour,o_h3,d_h3,o_x,o_y,d_x,d_y,time
0,21,17,7,,,126.8185538926163,37.196540762011956,126.82613158098064,37.19599337569224,2024-10-24 07:00:02
1,43,67,7,,,126.82287082183312,37.189624112116405,126.83568220459894,37.203001099738934,2024-10-24 07:00:10
2,21,33,7,,,126.81957359008194,37.19625944388827,126.82846079481962,37.20165797576007,2024-10-24 07:00:38
3,21,17,7,,,126.81780578468621,37.196703439663544,126.82690737504547,37.19753921714186,2024-10-24 07:00:47
4,36,38,7,,,126.82338822664276,37.19769043904717,126.82378126033578,37.20170328675186,2024-10-24 07:01:10
5,2,48,7,,,126.82139718517067,37.20505701924078,126.8305573234678,37.21494791116521,2024-10-24 07:02:02
6,26,50,7,,,126.81775186559454,37.19442691404333,126.82168413886387,37.210541273709815,2024-10-24 07:02:07
7,67,39,7,,,126.83464236375448,37.201948875109096,126.82185662730629,37.20004213957683,2024-10-24 07:02:07
8,58,51,7,,,126.8351183287072,37.20806738377084,126.82046918336475,37.20961377312745,2024-10-24 07:02:32
9,21,33,7,,,126.81841513103092,37.196581635863694,126.82935983880849,37.20083312744295,2024-10-24 07:02:42
10,37,39,7,,,126.82136746460073,37.19837219357336,126.82073699130008,37.20063373985363,2024-10-24 07:03:06
11,26,38,7,,,126.81830341691825,37.19301737566606,126.82331450473389,37.202019187830516,2024-10-24 07:03:09
12,55,50,7,,,126.83047689376811,37.209933750386085,126.8231852440092,37.21216619147452,2024-10-24 07:03:20
13,60,10,7,,,126.83238328705737,37.21358280086,126.81713933306463,37.20859011011035,2024-10-24 07:03:27
14,37,51,7,,,126.82098430538544,37.19679876879395,126.81994548223197,37.21093227543832,2024-10-24 07:03:42
15,21,33,7,,,126.81866107160299,37.19650123342466,126.82842860392323,37.201161733985124,2024-10-24 07:03:59
16,59,56,7,,,126.83182726468893,37.20717405688278,126.83560479608505,37.204887238731125,2024-10-24 07:04:08
17,60,11,7,,,126.83300456483995,37.213668847353524,126.81495201721432,37.208429899483825,2024-10-24 07:04:41
18,10,7,7,,,126.81646597366412,37.20842991110705,126.82646101626248,37.20761033210334,2024-10-24 07:04:44
19,26,17,7,,,126.81919468594225,37.194425439549846,126.8267323943988,37.19701595106149,2024-10-24 07:04:46
20,21,17,7,,,126.81813363572817,37.19637118508265,126.82648408730907,37.1967404692399,2024-10-24 07:04:50
21,37,51,7,,,126.8218460037996,37.19654287979019,126.82034314535032,37.21060947720485,2024-10-24 07:04:52
22,21,17,7,,,126.81854866212687,37.19551417974717,126.82692682377679,37.19590806527854,2024-10-24 07:05:22
23,37,51,7,,,126.82060837376379,37.19673771789792,126.81870001619289,37.20956951886801,2024-10-24 07:05:32
24,37,51,7,,,126.82090729423969,37.1970526380255,126.81950301486168,37.211359758583825,2024-10-24 07:06:00
25,7,7,7,,,126.8269893437536,37.207749514937106,126.82638833319449,37.20756059791058,2024-10-24 07:06:36
26,21,33,7,,,126.81957524613706,37.195444049502086,126.83025226589199,37.201337838034526,2024-10-24 07:06:41
27,21,17,7,,,126.81903310837713,37.19546409819119,126.82562415751076,37.19737082526332,2024-10-24 07:06:43
28,51,34,7,,,126.82010244640634,37.2109401285162,126.82104086745898,37.20225526123605,2024-10-24 07:06:43
29,58,51,7,,,126.83536438389734,37.209126040768716,126.81925414502786,37.21129749526163,2024-10-24 07:06:45
30,59,30,7,,,126.8321823174816,37.20833963303394,126.8320646984489,37.199734321193404,2024-10-24 07:06:46
31,2,18,7,,,126.82271622251929,37.2062230277359,126.8235650829814,37.19486287025578,2024-10-24 07:06:59
32,21,17,7,,,126.81817357078315,37.19708390998271,126.82662355986915,37.19704753923133,2024-10-24 07:07:15
33,63,6,7,,,126.83440900951798,37.21159654549393,126.82497265197424,37.203164853517755,2024-10-24 07:07:30
34,23,37,7,,,126.82157964792212,37.19094360976222,126.82135192724554,37.19823146085428,2024-10-24 07:07:38
35,26,50,7,,,126.81768067585016,37.194083274350255,126.82253674363731,37.211122591514375,2024-10-24 07:07:49
36,37,51,7,,,126.82155601611395,37.19751272846858,126.82034792706699,37.21123621202064,2024-10-24 07:07:50
37,21,33,7,,,126.8190615145682,37.19712229825704,126.82887778592034,37.19997667868391,2024-10-24 07:07:52
38,37,33,7,,,126.82089184255514,37.19786617237381,126.83021602849821,37.20115154499164,2024-10-24 07:08:14
39,26,17,7,,,126.81795378876625,37.19396719910393,126.82622240526352,37.19638820956602,2024-10-24 07:08:30
40,26,50,7,,,126.81758192312203,37.1934748126998,126.82230944213917,37.212396027719606,2024-10-24 07:08:37
41,51,26,7,,,126.81987502560631,37.21042397143047,126.81910152497792,37.19426709120463,2024-10-24 07:08:37
42,58,51,7,,,126.83487510250022,37.20823594626442,126.82008763273096,37.21131815066703,2024-10-24 07:09:15
43,55,50,7,,,126.83079335686799,37.20936901268602,126.8219972399402,37.211793194892955,2024-10-24 07:09:20
44,19,28,7,,,126.82804800794295,37.195053881344506,126.82875764370374,37.20257555317236,2024-10-24 07:09:26
45,26,38,7,,,126.81811921481469,37.19282935189393,126.82359675402974,37.200625322974425,2024-10-24 07:09:26
46,71,51,7,,,126.83960544563168,37.20412002099817,126.81979137761579,37.21068554257881,2024-10-24 07:10:07
47,21,17,7,,,126.81789977927174,37.19609070054822,126.82725048760751,37.197676639736905,2024-10-24 07:10:26
