idx,o,d,hour,o_h3,d_h3,o_x,o_y,d_x,d_y,time
0,31,45,7,,,126.82906743268622,37.19804817480754,126.8247902669368,37.21180537141228,2024-10-24 07:00:02
1,58,51,7,,,126.83612998835095,37.208375225647366,126.81884118618989,37.21141158202592,2024-10-24 07:00:38
2,26,38,7,,,126.81758224771579,37.19388825739841,126.82467060387471,37.20208928934153,2024-10-24 07:00:47
3,10,18,7,,,126.8164754988996,37.20852565281946,126.82384372946791,37.19589303004862,2024-10-24 07:02:02
4,58,51,7,,,126.83497152929992,37.20869741762279,126.81974023017875,37.210586733708794,2024-10-24 07:02:42
5,55,50,7,,,126.8300709398626,37.20927087706028,126.82149370471811,37.21199646479594,2024-10-24 07:03:59
6,21,17,7,,,126.81803247775154,37.195434521610345,126.82556520340012,37.1963484161688,2024-10-24 07:04:44
7,38,21,7,,,126.82372580280345,37.20134802468088,126.81865514906303,37.19631370184133,2024-10-24 07:04:50
8,36,40,7,,,126.82391701476845,37.1976756392502,126.83184794718034,37.19243832293233,2024-10-24 07:05:22
9,21,17,7,,,126.81826459264519,37.196060831604,126.82549252033212,37.19629868197604,2024-10-24 07:06:36
10,51,26,7,,,126.82069322968451,37.20952056578926,126.81929113674438,37.194199745748065,2024-10-24 07:06:41
11,47,25,7,,,126.82798186257969,37.209968361282485,126.82025561900629,37.19520952772001,2024-10-24 07:06:43
12,7,19,7,,,126.82808579144405,37.20838495515098,126.82871003275797,37.19420870642241,2024-10-24 07:06:59
13,27,45,7,,,126.82622643232294,37.200326095874445,126.8252822458253,37.21285953495137,2024-10-24 07:07:15
14,71,43,7,,,126.84054024700052,37.205768081945536,126.8228372226765,37.18936932996939,2024-10-24 07:07:52
15,26,17,7,,,126.81753496305417,37.19354674316526,126.82562491770697,37.19586387299245,2024-10-24 07:09:26
16,29,14,7,,,126.82617658405142,37.20214834526869,126.82031589636453,37.20851100474942,2024-10-24 07:10:26
17,21,17,7,,,126.81799569526179,37.19608323477727,126.8272789286217,37.196303595885695,2024-10-24 07:11:06
18,47,61,7,,,126.82742266249848,37.21022755375121,126.83267752037203,37.21566875241985,2024-10-24 07:13:04
19,58,51,7,,,126.83439799260998,37.20847042399022,126.81883224737581,37.21011740680014,2024-10-24 07:14:33
20,21,17,7,,,126.81833693365031,37.197075840176545,126.82707384029956,37.196676460846334,2024-10-24 07:15:53
21,57,68,7,,,126.83310661893498,37.20436967210497,126.83998868419096,37.202312195246414,2024-10-24 07:16:03
22,59,62,7,,,126.83176314122932,37.20711683177476,126.83845031170732,37.213022873519606,2024-10-24 07:16:40
23,51,26,7,,,126.81884543452443,37.21116836103835,126.81906507801476,37.194143735067364,2024-10-24 07:17:03
24,58,51,7,,,126.83556546307082,37.20786717300097,126.81948623644126,37.20989676103544,2024-10-24 07:17:48
25,24,24,7,,,126.81798649482083,37.19120657629684,126.81785362005367,37.19087961452343,2024-10-24 07:17:56
26,21,17,7,,,126.81949110734466,37.195653831842655,126.82559111113304,37.19644282933182,2024-10-24 07:18:58
27,37,51,7,,,126.82136858971198,37.19646567223117,126.81870904642565,37.21059626935903,2024-10-24 07:23:04
28,37,51,7,,,126.8212958983492,37.197299803878984,126.81914405942175,37.20966139752195,2024-10-24 07:25:29
29,55,50,7,,,126.82931582370264,37.20991740220967,126.82216021768748,37.21050482443188,2024-10-24 07:27:22
30,46,24,7,,,126.83066883311534,37.21186222428898,126.81909795758898,37.191059277768126,2024-10-24 07:28:03
31,21,17,7,,,126.8195229127282,37.19641532902594,126.82650970070883,37.19652670899602,2024-10-24 07:31:21
32,21,17,7,,,126.81955572790152,37.19610178372655,126.82651951893382,37.1970496397613,2024-10-24 07:31:33
33,55,50,7,,,126.8293581993818,37.20827273940913,126.82272979927951,37.21169058388808,2024-10-24 07:34:40
34,37,51,7,,,126.82110702254754,37.19816846979333,126.81977325692525,37.209842985541094,2024-10-24 07:36:01
35,71,38,7,,,126.84038219106249,37.20458741403593,126.8234374305043,37.20219757244912,2024-10-24 07:37:51
36,55,50,7,,,126.83082532372151,37.20906609351287,126.82149313333176,37.211562765945715,2024-10-24 07:39:52
37,26,17,7,,,126.81841137292001,37.194519933338384,126.82712717885074,37.19771179699683,2024-10-24 07:40:40
38,67,62,7,,,126.83529859981901,37.203794930914604,126.83837895826457,37.212413264995526,2024-10-24 07:41:45
39,26,17,7,,,126.81871410665681,37.19284765458135,126.82617515406963,37.19696245830306,2024-10-24 07:42:50
40,2,23,7,,,126.8224149643834,37.20509229089739,126.82009251099257,37.19128290574968,2024-10-24 07:43:39
41,23,33,7,,,126.82034319546851,37.19171082574724,126.82943700964574,37.20015903787975,2024-10-24 07:43:53
42,21,17,7,,,126.81884663777663,37.19548567786219,126.82589524129658,37.19683791999566,2024-10-24 07:44:14
43,58,51,7,,,126.83504752861438,37.2087496561798,126.82056613332257,37.21127742579362,2024-10-24 07:45:51
44,21,33,7,,,126.81911330835543,37.195991438311864,126.82995787856544,37.19977765875946,2024-10-24 07:46:44
45,37,51,7,,,126.82071863023477,37.197685809625696,126.82041393554819,37.21123022915622,2024-10-24 07:48:19
46,19,4,7,,,126.8289560720798,37.19533459763271,126.8223341401797,37.20812593231603,2024-10-24 07:48:52
47,26,38,7,,,126.81787992233131,37.19427939645866,126.82352615203658,37.20132088466737,2024-10-24 07:49:17
48,43,61,7,,,126.82341579632023,37.190929462631004,126.83368966893129,37.21577033119281,2024-10-24 07:49:22
49,37,51,7,,,126.82168664461277,37.197803338975355,126.82003803866697,37.2102173737302,2024-10-24 07:49:49
50,51,60,7,,,126.81902728696889,37.211116780599035,126.83232364386143,37.21298049393,2024-10-24 07:51:26
51,37,51,7,,,126.82158024831263,37.1966751247342,126.81902491866563,37.21131308648962,2024-10-24 07:52:16
52,26,38,7,,,126.81757624857701,37.19380961417506,126.82407629568817,37.201189242942604,2024-10-24 07:52:28
53,55,50,7,,,126.83042336601044,37.20922405312546,126.82197278982329,37.21081010732573,2024-10-24 07:53:28
54,55,50,7,,,126.82955704791775,37.209682775192235,126.82284038480714,37.211893696682374,2024-10-24 07:53:31
55,21,33,7,,,126.81811216295219,37.19597377893915,126.8302000928061,37.20008774855153,2024-10-24 07:54:57
56,43,69,7,,,126.82246236172656,37.189872554072814,126.83730284967473,37.207041680779476,2024-10-24 07:55:07
57,21,6,7,,,126.8190942959345,37.197081473484616,126.82423791144207,37.20345445149604,2024-10-24 07:55:15
58,21,17,7,,,126.81934758469612,37.196600152442024,126.82579019662678,37.196492910293934,2024-10-24 07:56:37
59,34,50,7,,,126.8211870425062,37.203667796364996,126.82251408805968,37.21098225686007,2024-10-24 07:56:46
60,21,33,7,,,126.81800193428835,37.196778701384474,126.8300836396852,37.200664245383344,2024-10-24 07:59:49
61,60,33,8,,,126.83233934206397,37.2121953183802,126.82892668543768,37.20104935717495,2024-10-24 08:01:10
62,46,51,8,,,126.82960940278114,37.212827398418334,126.81899942943926,37.20946014916485,2024-10-24 08:02:07
63,34,50,8,,,126.82165841057396,37.20254393184356,126.82152503063067,37.21219998906442,2024-10-24 08:03:09
64,23,51,8,,,126.82165497684795,37.192690871014015,126.82002143970021,37.2106656999501,2024-10-24 08:04:46
65,21,18,8,,,126.81934289398684,37.195493360563184,126.82381241992044,37.19649684973365,2024-10-24 08:07:38
66,50,37,8,,,126.82170690579264,37.21205609744753,126.82141811613215,37.19704568155036,2024-10-24 08:07:49
67,60,33,8,,,126.83252724515104,37.21345178034174,126.83021602849821,37.20115154499164,2024-10-24 08:08:14
68,26,37,8,,,126.81795378876625,37.19396719910393,126.82107753248438,37.19704217303558,2024-10-24 08:08:30
69,46,53,8,,,126.82943946030863,37.2118752970748,126.82969250543651,37.20719241234166,2024-10-24 08:08:37
70,37,51,8,,,126.821026817252,37.19672526502718,126.8191225705019,37.209724999663365,2024-10-24 08:09:26
71,37,51,8,,,126.82209982990847,37.19810461503728,126.81976291200675,37.211380833085244,2024-10-24 08:11:16
72,21,18,8,,,126.81824105213613,37.196816001786544,126.82432570961991,37.19655062436262,2024-10-24 08:12:14
73,50,37,8,,,126.82276060300417,37.210652506630865,126.82046454927803,37.19767808850236,2024-10-24 08:13:32
74,21,18,8,,,126.8189105480215,37.196707006219654,126.82384100638032,37.195396349859756,2024-10-24 08:14:20
75,2,28,8,,,126.82133905800853,37.206304853135336,126.8290663132463,37.20374979633928,2024-10-24 08:14:22
76,71,17,8,,,126.83965994881012,37.204710418669826,126.82565878536597,37.19718567721302,2024-10-24 08:15:31
77,55,39,8,,,126.83012624874921,37.2096134690423,126.82115722555395,37.2005752820087,2024-10-24 08:16:38
78,23,50,8,,,126.82068555016643,37.1908818951095,126.8229923959117,37.21154035437231,2024-10-24 08:17:23
