idx,o,d,hour,o_h3,d_h3,o_x,o_y,d_x,d_y,time
0,23,42,7,,,126.82079064655157,37.191991011210995,126.83127684539139,37.1953391286061,2024-10-24 07:00:02
1,38,16,7,,,126.82516575715722,37.20123628348651,126.82264398621572,37.1938658860832,2024-10-24 07:00:38
2,21,33,7,,,126.81780578468621,37.196703439663544,126.82981602897661,37.20143535976462,2024-10-24 07:00:47
3,1,72,7,,,126.81558158734458,37.19726467409877,126.81176435727558,37.207380039532154,2024-10-24 07:02:02
4,66,65,7,,,126.83676851724628,37.204807165033785,126.83376485483123,37.19905232965306,2024-10-24 07:02:07
5,37,51,7,,,126.82109919649781,37.19766236673182,126.81974023017875,37.210586733708794,2024-10-24 07:02:42
6,51,53,7,,,126.81964493743612,37.209909074218366,126.828908093928,37.20699637368648,2024-10-24 07:03:09
7,37,51,7,,,126.82134513706988,37.19758196429279,126.8188089952935,37.21091534025097,2024-10-24 07:03:59
8,7,17,7,,,126.82675722885995,37.20712320494345,126.82556520340012,37.1963484161688,2024-10-24 07:04:44
9,50,60,7,,,126.82322091588473,37.21239826264712,126.83322292421556,37.21325552249898,2024-10-24 07:04:46
10,34,26,7,,,126.82126509241346,37.203082558995014,126.81843161209261,37.1934985195762,2024-10-24 07:04:50
11,27,35,7,,,126.82660152366667,37.19875636563891,126.8195450192027,37.201111783441114,2024-10-24 07:05:22
12,6,67,7,,,126.82408059409072,37.20385309162426,126.83377130081833,37.202356266028545,2024-10-24 07:06:36
13,37,21,7,,,126.82225931160396,37.19652478037021,126.8195146737148,37.197014928013196,2024-10-24 07:06:41
14,37,12,7,,,126.82171717384402,37.19654482905931,126.81846594964352,37.2053898466962,2024-10-24 07:06:43
15,1,67,7,,,126.8169006246932,37.19843068259389,126.83452824357185,37.20200110195936,2024-10-24 07:06:59
16,23,18,7,,,126.82041032471842,37.19253415918175,126.8239391797649,37.195966891580255,2024-10-24 07:07:15
17,42,41,7,,,126.83231709664362,37.19526588087561,126.83432698090533,37.1980038124219,2024-10-24 07:07:38
18,70,50,7,,,126.83714626481948,37.21009511307109,126.82253674363731,37.211122591514375,2024-10-24 07:07:49
19,39,50,7,,,126.82196926568213,37.201018330481816,126.82194288671522,37.210811409494724,2024-10-24 07:07:52
