idx,o,d,hour,o_h3,d_h3,o_x,o_y,d_x,d_y,time
0,33,18,7,,,126.82929148479347,37.200863672033286,126.8234472008764,37.19491272804117,2024-10-24 07:00:02
1,72,27,7,,,126.8126387760314,37.2070925731193,126.82577606418224,37.20057725163048,2024-10-24 07:00:38
2,27,55,7,,,126.82585864622601,37.19994562555528,126.83048830505903,37.20988209337891,2024-10-24 07:00:47
3,19,20,7,,,126.82833151090539,37.19422221923688,126.81579191931634,37.19265107370042,2024-10-24 07:02:02
4,63,62,7,,,126.83519589904908,37.2115131932294,126.83808879728821,37.21252272818891,2024-10-24 07:02:42
5,58,51,7,,,126.83521746987199,37.208617015183755,126.8188089952935,37.21091534025097,2024-10-24 07:03:59
6,21,33,7,,,126.81803247775154,37.195434521610345,126.82847385733126,37.20024455879157,2024-10-24 07:04:44
7,51,18,7,,,126.81925161927562,37.21044770136982,126.82379970720483,37.195659821588826,2024-10-24 07:04:50
8,37,51,7,,,126.82123272759377,37.196594910615296,126.8202158690782,37.20955781416715,2024-10-24 07:05:22
9,21,33,7,,,126.81826459264519,37.196060831604,126.82840117426326,37.2001948245988,2024-10-24 07:06:36
10,55,41,7,,,126.83098511439667,37.2082136931377,126.83517379284149,37.19786801044894,2024-10-24 07:06:41
11,51,26,7,,,126.82015109192457,37.209540614478364,126.8175716822943,37.194128875599624,2024-10-24 07:06:43
12,19,2,7,,,126.82965054825401,37.195388227731996,126.82177570702325,37.205043506426314,2024-10-24 07:06:59
13,31,37,7,,,126.82868711085307,37.19859132277829,126.82147868709,37.19770150270089,2024-10-24 07:07:15
14,26,50,7,,,126.81753496305417,37.19354674316526,126.821598672433,37.210594746426025,2024-10-24 07:09:26
15,32,16,7,,,126.83132232384118,37.20149433242696,126.82434233293476,37.1937806926828,2024-10-24 07:10:26
16,21,33,7,,,126.81799569526179,37.19608323477727,126.83018758255284,37.20019973850846,2024-10-24 07:11:06
17,51,26,7,,,126.81959189184336,37.20979980694709,126.81791023451915,37.19337145385757,2024-10-24 07:13:04
18,21,33,7,,,126.81833693365031,37.197075840176545,126.8299824942307,37.2005726034691,2024-10-24 07:15:53
19,63,47,7,,,126.83624064147287,37.211081981311374,126.82768327351782,37.21098648675461,2024-10-24 07:16:03
20,51,34,7,,,126.81884543452443,37.21116836103835,126.82242007167046,37.20367029124486,2024-10-24 07:17:03
21,71,51,7,,,126.84048779723413,37.20439717493037,126.81948623644126,37.20989676103544,2024-10-24 07:17:48
22,26,50,7,,,126.8182100118844,37.194021718201206,126.82210336705973,37.21166757952507,2024-10-24 07:17:56
23,21,17,7,,,126.81949110734466,37.195653831842655,126.82559111113304,37.19644282933182,2024-10-24 07:18:58
24,47,27,7,,,126.82763327844765,37.20988920445434,126.825643924418,37.19976193896359,2024-10-24 07:23:04
25,46,57,7,,,126.83024583309849,37.21180437512073,126.83167282135457,37.20380412939407,2024-10-24 07:25:29
26,55,50,7,,,126.82931582370264,37.20991740220967,126.82216021768748,37.21050482443188,2024-10-24 07:27:22
27,51,26,7,,,126.82015281644661,37.210353438466285,126.81932147465255,37.19387441967249,2024-10-24 07:28:03
28,21,33,7,,,126.8195229127282,37.19641532902594,126.82941835463997,37.20042285161878,2024-10-24 07:31:21
29,26,2,7,,,126.81933219093109,37.193286601461416,126.82204576287143,37.20614962828076,2024-10-24 07:31:33
30,62,34,7,,,126.8374148817791,37.21151560654081,126.82205856299274,37.2032443169683,2024-10-24 07:34:40
31,41,58,7,,,126.83408207620732,37.19794082136095,126.8352116716468,37.20788225101301,2024-10-24 07:36:01
32,62,32,7,,,126.83888200611881,37.21230896064454,126.83111298492913,37.201808756992314,2024-10-24 07:39:52
33,27,28,7,,,126.82668777143023,37.20057730149525,126.83025990484751,37.20442347717674,2024-10-24 07:40:40
34,26,50,7,,,126.81871410665681,37.19284765458135,126.82214890879565,37.21169333173664,2024-10-24 07:42:50
35,12,4,7,,,126.81973051257856,37.20401132381081,126.821434684669,37.208174834779555,2024-10-24 07:43:39
36,26,17,7,,,126.81788290456281,37.193445394283074,126.8265283557146,37.196262895256986,2024-10-24 07:43:53
37,23,33,7,,,126.82108339171191,37.190935927061226,126.82880389522772,37.20073406261842,2024-10-24 07:44:14
38,72,13,7,,,126.81155631629484,37.20746700365173,126.81743465009973,37.204565729015854,2024-10-24 07:45:51
39,26,17,7,,,126.818889771385,37.19317625604673,126.8270492246343,37.195881516136694,2024-10-24 07:46:44
40,51,7,7,,,126.81915254831532,37.21068159504475,126.82802070310915,37.20884239620215,2024-10-24 07:48:19
41,20,42,7,,,126.81575931215167,37.19274680511788,126.83172941522477,37.19555627439954,2024-10-24 07:48:52
42,29,3,7,,,126.82638026408142,37.20315222344426,126.82419771496765,37.20976726686245,2024-10-24 07:49:17
