idx,o,d,hour,o_h3,d_h3,o_x,o_y,d_x,d_y,time
0,50,38,7,,,126.82235658558835,37.2116984028441,126.82389480980989,37.20054344789191,2024-10-24 07:00:02
1,50,37,7,,,126.82160847765827,37.21186108049569,126.82176250226632,37.19819318061142,2024-10-24 07:00:47
2,10,17,7,,,126.8164754988996,37.20852565281946,126.82652810957215,37.196973677699695,2024-10-24 07:02:02
3,69,30,7,,,126.83767864494429,37.206882075862076,126.83088937537521,37.199426879889316,2024-10-24 07:03:59
4,27,24,7,,,126.82608533929134,37.19867670750208,126.81728921112008,37.19029132460074,2024-10-24 07:04:44
5,55,21,7,,,126.82954350398778,37.20914082871826,126.81865514906303,37.19631370184133,2024-10-24 07:04:50
6,50,50,7,,,126.82235135509893,37.210671820579314,126.82290057850281,37.210638938712115,2024-10-24 07:05:22
7,23,50,7,,,126.82050134658047,37.19151108080304,126.82146627505814,37.21102955540962,2024-10-24 07:06:36
8,59,17,7,,,126.83344621250143,37.20647895425634,126.82734361196084,37.19744169541176,2024-10-24 07:06:41
9,58,19,7,,,126.83558950664613,37.20757987995028,126.82808472718308,37.19563601377887,2024-10-24 07:06:43
10,1,32,7,,,126.8169006246932,37.19843068259389,126.83184306940905,37.20092038238703,2024-10-24 07:06:59
11,50,38,7,,,126.8219762637552,37.21224155081485,126.82438678869839,37.201597611431,2024-10-24 07:07:15
12,46,68,7,,,126.82939250024077,37.21194722754026,126.83905014433664,37.201267077176986,2024-10-24 07:09:26
13,50,38,7,,,126.8217024722438,37.21124834138036,126.82501371643676,37.202226711936575,2024-10-24 07:10:26
14,31,51,7,,,126.82850923533171,37.19759064757285,126.8205679739231,37.209953344774306,2024-10-24 07:11:06
15,58,19,7,,,126.83503030656492,37.207839072419006,126.82842327940793,37.19487859203682,2024-10-24 07:13:04
16,27,66,7,,,126.82638979519011,37.20031802606828,126.83803801673484,37.20381476217309,2024-10-24 07:15:53
17,59,11,7,,,126.83159841734135,37.208126749505425,126.81503784503703,37.208873177806126,2024-10-24 07:17:03
