idx,o,d,hour,o_h3,d_h3,o_x,o_y,d_x,d_y,time
0,23,21,7,,,126.82079064655157,37.191991011210995,126.81830264273461,37.195566608293674,2024-10-24 07:00:02
1,36,12,7,,,126.82494194272353,37.1984209033913,126.81839393302124,37.205780854570186,2024-10-24 07:00:38
2,17,58,7,,,126.82563472293225,37.19713020706211,126.83563483506843,37.20922823150239,2024-10-24 07:00:47
3,59,41,7,,,126.83189084036555,37.2065638842984,126.83384821238718,37.19757952958937,2024-10-24 07:01:10
4,10,17,7,,,126.8164754988996,37.20852565281946,126.82652810957215,37.196973677699695,2024-10-24 07:02:02
5,56,41,7,,,126.83430745107285,37.20654214275838,126.8335405650185,37.19623671531342,2024-10-24 07:02:07
6,33,58,7,,,126.8291527232081,37.200904545885024,126.83517864490031,37.20862599918071,2024-10-24 07:02:42
7,68,39,7,,,126.83993756400953,37.20312143428834,126.82073699130008,37.20063373985363,2024-10-24 07:03:06
8,52,19,7,,,126.83060927792754,37.21704929781662,126.82801184557697,37.1957343041464,2024-10-24 07:03:09
9,33,56,7,,,126.82939866378017,37.20082414344599,126.83402306025393,37.20613887041371,2024-10-24 07:03:59
10,11,17,7,,,126.81378170780339,37.207348782083976,126.82556520340012,37.1963484161688,2024-10-24 07:04:44
11,50,50,7,,,126.82322091588473,37.21239826264712,126.82270614912483,37.211746824495066,2024-10-24 07:04:46
12,31,59,7,,,126.8286471757981,37.19787859787823,126.8325261154274,37.20734860659559,2024-10-24 07:04:50
13,72,66,7,,,126.81222712428217,37.206295278153085,126.83801827648419,37.20409802964299,2024-10-24 07:04:52
14,23,50,7,,,126.82078541606215,37.19096442894621,126.82290057850281,37.210638938712115,2024-10-24 07:05:22
15,70,33,7,,,126.8371663602958,37.2088536434855,126.82831962482263,37.19981591260216,2024-10-24 07:05:32
16,10,38,7,,,126.81669808855777,37.2090562211007,126.82325574916136,37.20084875417571,2024-10-24 07:06:36
17,33,54,7,,,126.83031283831424,37.199766959523416,126.83360988093912,37.210865529664005,2024-10-24 07:06:41
18,32,56,7,,,126.83245565294656,37.20086773006993,126.8341272677726,37.20624410431467,2024-10-24 07:06:43
19,6,23,7,,,126.82517704178117,37.20448853183814,126.82065727877489,37.19096699970733,2024-10-24 07:06:59
20,22,27,7,,,126.81548972700838,37.19600317689435,126.82684748316291,37.1998629577245,2024-10-24 07:07:15
21,41,55,7,,,126.83500201311352,37.19634644299893,126.83007773003825,37.20992037362177,2024-10-24 07:07:38
22,58,19,7,,,126.83446061108958,37.20901423837448,126.82902355858361,37.19465690659635,2024-10-24 07:07:49
23,72,56,7,,,126.81193713659651,37.20726512683148,126.83556199202742,37.20645974218338,2024-10-24 07:07:50
24,37,51,7,,,126.8217455800351,37.19820302912517,126.8192581772906,37.20973028494976,2024-10-24 07:07:52
25,62,40,7,,,126.83767432774515,37.21279795227297,126.83222849797062,37.19378566002267,2024-10-24 07:08:14
26,50,50,7,,,126.82198001870873,37.211940022201205,126.82219615998955,37.211119082999595,2024-10-24 07:08:30
27,58,17,7,,,126.83436185836146,37.20840577672402,126.82633568741315,37.19766515428603,2024-10-24 07:08:37
28,56,19,7,,,126.83467480029299,37.204944580608974,126.82829409487282,37.19434043929031,2024-10-24 07:09:26
29,17,54,7,,,126.82558743827063,37.19678869282895,126.83189118668525,37.20928770724469,2024-10-24 07:09:26
30,22,65,7,,,126.81521593549698,37.19500996745986,126.8353049583009,37.200918569113725,2024-10-24 07:10:26
31,11,32,7,,,126.81374492531363,37.2079974952509,126.8328725349451,37.20128046036587,2024-10-24 07:11:06
32,56,33,7,,,126.83574781294945,37.20632393061907,126.82938252063649,37.2016272268194,2024-10-24 07:11:16
33,42,70,7,,,126.83121525479291,37.19658852209897,126.83842320347702,37.210401161070834,2024-10-24 07:12:14
34,32,58,7,,,126.83189645286535,37.201126922538656,126.83469016975857,37.2083024178818,2024-10-24 07:13:04
35,58,19,7,,,126.83551430830111,37.207610647557814,126.82806999172949,37.19528931354835,2024-10-24 07:13:32
36,42,22,7,,,126.83188475067828,37.19647952653208,126.81601260446377,37.194969497023905,2024-10-24 07:14:20
37,37,51,7,,,126.82066794129179,37.19785882808544,126.81922263255095,37.21068786504798,2024-10-24 07:14:22
38,37,51,7,,,126.82052565980787,37.19743537309925,126.81883224737581,37.21011740680014,2024-10-24 07:14:33
39,70,10,7,,,126.83757948925144,37.210090916378135,126.81660488337785,37.21015527109498,2024-10-24 07:15:24
40,64,55,7,,,126.84212109191093,37.20297524049636,126.82923971537954,37.20952855345007,2024-10-24 07:15:31
41,11,17,7,,,126.81408616370216,37.208990100650176,126.82707384029956,37.196676460846334,2024-10-24 07:15:53
42,33,56,7,,,126.83019746563188,37.200473333967,126.83506656782313,37.205782270113225,2024-10-24 07:16:03
43,58,33,7,,,126.83527277875861,37.20895960716578,126.8289870666172,37.201002159805256,2024-10-24 07:16:38
44,37,51,7,,,126.82057624033185,37.19716265788863,126.82010174459786,37.21108687903949,2024-10-24 07:16:40
45,69,50,7,,,126.83812314143219,37.205960618404866,126.822960855832,37.211713148977665,2024-10-24 07:16:56
46,32,59,7,,,126.83114999554643,37.20249547662991,126.83315958134955,37.20799382208675,2024-10-24 07:17:03
47,50,38,7,,,126.82225148920321,37.210589286742604,126.82478187001492,37.2013595531384,2024-10-24 07:17:23
48,58,19,7,,,126.83446865775598,37.20899245079884,126.82936204042251,37.19524932374493,2024-10-24 07:17:29
49,33,70,7,,,126.829746656979,37.20007430126321,126.83761030489272,37.20901690120397,2024-10-24 07:17:48
50,40,72,7,,,126.83121041387355,37.19262306184794,126.81176368087925,37.20758733696758,2024-10-24 07:17:52
51,17,54,7,,,126.82626248710086,37.1972636678649,126.83239588131198,37.210360540343736,2024-10-24 07:17:56
52,50,38,7,,,126.82257251668227,37.210577028069885,126.82474170463193,37.20101108666463,2024-10-24 07:18:07
53,10,17,7,,,126.81792460325724,37.20864922133936,126.82559111113304,37.19644282933182,2024-10-24 07:18:58
54,50,37,7,,,126.82239818552335,37.21120280593334,126.82194806899368,37.19778263994788,2024-10-24 07:19:03
55,72,33,7,,,126.81154992980252,37.207581977190245,126.83016209546639,37.201040552704505,2024-10-24 07:19:18
56,51,37,7,,,126.81996054645921,37.21045029315004,126.8218975935962,37.19709398022198,2024-10-24 07:19:22
57,72,70,7,,,126.81157926309025,37.20705430897141,126.83762375023747,37.209147711679826,2024-10-24 07:19:42
58,58,19,7,,,126.83594913177134,37.20861024805895,126.82974913031568,37.194785442676,2024-10-24 07:21:17
59,56,17,7,,,126.83569158155974,37.20654299850983,126.82684416736883,37.19699494488712,2024-10-24 07:21:39
60,58,33,7,,,126.83579454150703,37.20916208092216,126.83007753574543,37.19983910866048,2024-10-24 07:22:00
61,56,40,7,,,126.83566800968012,37.2053179203891,126.83222915108955,37.19285641112667,2024-10-24 07:22:18
62,50,37,7,,,126.821610057676,37.21237898795582,126.82061788229949,37.1983644049332,2024-10-24 07:22:36
63,31,54,7,,,126.82919806431501,37.19689235415863,126.83168627010252,37.21037035472266,2024-10-24 07:23:04
64,58,57,7,,,126.83532538948512,37.2080179715782,126.83233500873635,37.20532233569284,2024-10-24 07:23:14
65,56,41,7,,,126.83404596644903,37.20509136362439,126.83331631660201,37.198110526484335,2024-10-24 07:23:53
66,41,70,7,,,126.8348280449367,37.197993918256266,126.8386165824722,37.21026093446274,2024-10-24 07:24:53
67,27,36,7,,,126.8266646944221,37.199461258902595,126.82339442851588,37.1977463407378,2024-10-24 07:25:29
68,51,12,7,,,126.82050027583915,37.210774025020754,126.81884931132818,37.20501969150638,2024-10-24 07:25:52
69,50,37,7,,,126.82309656067497,37.21224484724099,126.82189391987833,37.19686847114625,2024-10-24 07:26:06
70,56,32,7,,,126.83581559038505,37.20634981519409,126.83249425710764,37.201584547287034,2024-10-24 07:26:37
71,56,33,7,,,126.8352347292218,37.205826704844206,126.82917149891674,37.19983367778869,2024-10-24 07:26:53
72,54,17,7,,,126.83298400444679,37.209681443373,126.82690754839952,37.195780729877875,2024-10-24 07:27:16
73,33,56,7,,,126.82864354762022,37.201470668595384,126.8346895732233,37.20464723004965,2024-10-24 07:27:22
74,50,50,7,,,126.82248819912763,37.21189493050357,126.82270923304073,37.210884193861155,2024-10-24 07:27:28
75,32,54,7,,,126.8324573774686,37.20168055405785,126.8336402188473,37.21054020358843,2024-10-24 07:28:03
76,53,65,7,,,126.82991377926845,37.20706917211533,126.83422804707445,37.20044826144942,2024-10-24 07:28:17
77,56,31,7,,,126.83499395198912,37.20545811803228,126.82850389004919,37.197681834106824,2024-10-24 07:28:19
78,56,31,7,,,126.83544832125274,37.20542187291828,126.82812928518364,37.198742409705794,2024-10-24 07:28:40
79,56,41,7,,,126.83407254217364,37.205147462356514,126.83431463842277,37.19623472185288,2024-10-24 07:28:46
80,58,33,7,,,126.83540424968145,37.20938022973655,126.82972889066484,37.20132319748637,2024-10-24 07:29:35
81,58,33,7,,,126.83517657296312,37.207810928524296,126.82954609808553,37.200966697692394,2024-10-24 07:29:43
82,50,38,7,,,126.82240222029164,37.21171293138179,126.82432202436252,37.201090103307955,2024-10-24 07:29:47
83,70,42,7,,,126.83775855815716,37.20991827157031,126.83112709363621,37.19518067286622,2024-10-24 07:30:45
84,54,33,7,,,126.83260117489955,37.209460152704956,126.82943212395817,37.20072804663607,2024-10-24 07:31:09
85,10,40,7,,,126.81795640864078,37.20941071852264,126.83143082411237,37.19305696664981,2024-10-24 07:31:21
86,50,37,7,,,126.82302044693424,37.211199830524066,126.82070659376154,37.198166249782886,2024-10-24 07:31:25
87,11,58,7,,,126.81530495795336,37.20801604420018,126.83524697895679,37.20873865412183,2024-10-24 07:31:33
88,51,37,7,,,126.82061432875506,37.21100685992842,126.82157844815713,37.19789552660304,2024-10-24 07:32:18
89,69,30,7,,,126.83672494141177,37.205951889561895,126.83192908714234,37.198914421889135,2024-10-24 07:32:36
90,69,30,7,,,126.83696298188232,37.20660465287672,126.83265717202293,37.19803368220292,2024-10-24 07:32:40
91,56,33,7,,,126.83458098879551,37.20470096893284,126.8291229067157,37.20102406663442,2024-10-24 07:33:09
92,37,72,7,,,126.82207706475957,37.1969258462153,126.81191043604431,37.20627759986138,2024-10-24 07:33:21
93,58,42,7,,,126.83449675918357,37.20916056027475,126.83214654857068,37.19553963285582,2024-10-24 07:33:44
94,56,17,7,,,126.83572243916903,37.205496400806666,126.82572393526137,37.19666146746575,2024-10-24 07:34:27
95,58,32,7,,,126.83415838376958,37.208753741110236,126.83197962917966,37.20158662220346,2024-10-24 07:34:32
96,33,56,7,,,126.82868592329937,37.19982600579485,126.83525915481533,37.20583298950585,2024-10-24 07:34:40
97,59,15,7,,,126.83161887348852,37.20827390275284,126.8167638250586,37.20696310652399,2024-10-24 07:35:16
98,23,57,7,,,126.82065971101592,37.19253798812424,126.83230201885807,37.20398571741322,2024-10-24 07:36:01
99,58,33,7,,,126.83506282701251,37.20900793750287,126.82949922261555,37.2013172520612,2024-10-24 07:36:44
100,56,33,7,,,126.83570435240291,37.20624265563483,126.82886014400094,37.200642241819466,2024-10-24 07:37:16
101,51,34,7,,,126.81930241464622,37.21108683946882,126.82227965554048,37.202474612125165,2024-10-24 07:37:24
102,62,13,7,,,126.83844894174152,37.212016966204715,126.81606598887724,37.203249525206395,2024-10-24 07:37:34
103,37,51,7,,,126.82158752409707,37.19702236121556,126.81896324697647,37.21129724913806,2024-10-24 07:37:51
104,58,19,7,,,126.83482748699986,37.20902392529485,126.82860733087104,37.19489158478362,2024-10-24 07:38:38
105,59,57,7,,,126.83255459347463,37.20711581849861,126.83321668960843,37.204249635790624,2024-10-24 07:39:42
106,33,56,7,,,126.83015304763909,37.20061935989858,126.83402248886757,37.20570517156349,2024-10-24 07:39:52
107,70,17,7,,,126.83742949368778,37.21051959181967,126.82662488127076,37.19701169488374,2024-10-24 07:40:10
108,17,56,7,,,126.82646384813647,37.19776188300208,126.83563028911259,37.20658507604818,2024-10-24 07:40:40
109,51,37,7,,,126.81962464112819,37.210728800377616,126.82068814946912,37.197307923309765,2024-10-24 07:41:24
110,37,51,7,,,126.82187494655366,37.19839131033166,126.82003039115511,37.21047727051541,2024-10-24 07:41:45
111,17,54,7,,,126.82676658187327,37.196089604245046,126.83244142304791,37.210386292555306,2024-10-24 07:42:50
112,1,15,7,,,126.81659936655731,37.197299945755375,126.81606574522195,37.2060127409034,2024-10-24 07:43:39
113,14,14,7,,,126.81900078853629,37.207521708959284,126.81959376447162,37.2070972602695,2024-10-24 07:43:53
114,11,33,7,,,126.81459586782847,37.20739993833582,126.82880389522772,37.20073406261842,2024-10-24 07:44:14
115,50,37,7,,,126.8220358980747,37.21088677325183,126.82219452487523,37.198152309595216,2024-10-24 07:45:03
116,35,32,7,,,126.81893826401733,37.20226435998185,126.83287069434456,37.202604541385185,2024-10-24 07:45:51
117,12,17,7,,,126.81978403873423,37.20443722714331,126.8270492246343,37.195881516136694,2024-10-24 07:46:44
118,69,30,7,,,126.83689264971049,37.205830933429034,126.83138271585308,37.199056607962724,2024-10-24 07:46:51
119,50,50,7,,,126.82286327432799,37.21193937367347,126.82210781711586,37.21184177068404,2024-10-24 07:46:53
120,63,62,7,,,126.83479021849817,37.210644729893616,126.83849240185933,37.21232378078475,2024-10-24 07:47:06
121,54,33,7,,,126.83177232519483,37.21022938999473,126.83001094607212,37.20016417942368,2024-10-24 07:47:30
122,31,58,7,,,126.8285481048378,37.198112491553154,126.83585235026975,37.20926949462814,2024-10-24 07:48:19
123,56,17,7,,,126.83445215992228,37.20521437559467,126.82648592389131,37.19640905937844,2024-10-24 07:48:42
