idx,o,d,hour,o_h3,d_h3,o_x,o_y,d_x,d_y,time
0,26,37,7,,,126.81833035564587,37.193725579746825,126.8209867082015,37.1966473391618,2024-10-24 07:00:02
1,42,70,7,,,126.83254779273872,37.1960319642007,126.83696525464134,37.210531722194446,2024-10-24 07:00:38
2,17,58,7,,,126.82563472293225,37.19713020706211,126.83563483506843,37.20922823150239,2024-10-24 07:00:47
3,10,17,7,,,126.8164754988996,37.20852565281946,126.82652810957215,37.196973677699695,2024-10-24 07:02:02
4,70,32,7,,,126.83721745456387,37.21043875276417,126.83130399046125,37.200787264756414,2024-10-24 07:02:07
5,41,70,7,,,126.8340742501576,37.19743471829944,126.83786429863021,37.20970687387732,2024-10-24 07:02:42
6,58,19,7,,,126.83508335215768,37.20794833969028,126.82801184557697,37.1957343041464,2024-10-24 07:03:09
7,35,32,7,,,126.81910820527494,37.202131718985804,126.83111355631549,37.20224245584254,2024-10-24 07:03:59
8,11,32,7,,,126.81378170780339,37.207348782083976,126.83115880972352,37.20132528064898,2024-10-24 07:04:44
9,56,41,7,,,126.83575027142055,37.20654066826489,126.83456257527945,37.19744226609867,2024-10-24 07:04:46
10,32,59,7,,,126.83155618029761,37.20177481696139,126.8325261154274,37.20734860659559,2024-10-24 07:04:50
11,31,58,7,,,126.8290622021968,37.197021592542754,126.83565428379976,37.207597079639065,2024-10-24 07:05:22
12,10,56,7,,,126.81669808855777,37.2090562211007,126.83399563059396,37.20517196102739,2024-10-24 07:06:36
13,33,56,7,,,126.83031283831424,37.199766959523416,126.83584672222268,37.20631497446311,2024-10-24 07:06:41
14,33,56,7,,,126.8297707005543,37.19978700821252,126.8341272677726,37.20624410431467,2024-10-24 07:06:43
15,10,17,7,,,126.81779453624823,37.20969166131458,126.82624946308565,37.195943517906855,2024-10-24 07:06:59
16,19,10,7,,,126.8284630787015,37.19577586589683,126.81722811753569,37.209616161329464,2024-10-24 07:07:15
17,56,17,7,,,126.83567494249472,37.2047934070131,126.82649680002469,37.19757749738472,2024-10-24 07:07:38
18,70,33,7,,,126.83714626481948,37.21009511307109,126.82947164284244,37.20028786070356,2024-10-24 07:07:49
19,54,33,7,,,126.83315672179252,37.21097289990785,126.82887778592034,37.19997667868391,2024-10-24 07:07:52
20,56,41,7,,,126.83450937424455,37.20608242781898,126.83405258614417,37.1968145246032,2024-10-24 07:08:30
21,70,33,7,,,126.83704751209136,37.20948665142063,126.82924434134429,37.20156129690879,2024-10-24 07:08:37
22,17,54,7,,,126.82558743827063,37.19678869282895,126.83189118668525,37.20928770724469,2024-10-24 07:09:26
23,59,15,7,,,126.83221371814948,37.20667943891331,126.81621457511912,37.20582856772894,2024-10-24 07:09:26
24,23,32,7,,,126.82013653320702,37.19154094974726,126.83284409393092,37.20265350421708,2024-10-24 07:10:26
25,11,58,7,,,126.81374492531363,37.2079974952509,126.83600638864466,37.20799261024622,2024-10-24 07:11:06
26,70,10,7,,,126.83865781644047,37.21022054062486,126.81707842437189,37.21029970629477,2024-10-24 07:11:16
