idx,o,d,hour,o_h3,d_h3,o_x,o_y,d_x,d_y,time
0,27,39,7,,,126.82660675415609,37.19978294790369,126.82121039384853,37.19946264051845,2024-10-24 07:00:02
1,38,51,7,,,126.82516575715722,37.20123628348651,126.81884118618989,37.21141158202592,2024-10-24 07:00:38
2,23,50,7,,,126.8200425386215,37.19215368886258,126.82288112977149,37.21227009057544,2024-10-24 07:00:47
3,8,6,7,,,126.824081858742,37.20613798407899,126.82451517277164,37.20433917032139,2024-10-24 07:02:02
4,68,61,7,,,126.83922956744067,37.20307206789157,126.83242519477427,37.21486574917482,2024-10-24 07:02:07
5,38,5,7,,,126.8240072981062,37.20155847546193,126.82712301459962,37.20538336129348,2024-10-24 07:02:42
6,51,37,7,,,126.81964493743612,37.209909074218366,126.8204064031255,37.198123079100405,2024-10-24 07:03:09
7,37,51,7,,,126.82134513706988,37.19758196429279,126.8188089952935,37.21091534025097,2024-10-24 07:03:59
8,18,50,7,,,126.82317703589334,37.19478064135784,126.82153895812614,37.21107928960238,2024-10-24 07:04:44
9,50,64,7,,,126.82322091588473,37.21239826264712,126.84284333168588,37.20349978917795,2024-10-24 07:04:46
10,33,31,7,,,126.82887122790535,37.20069409510398,126.82916868913296,37.197821114636916,2024-10-24 07:04:50
11,27,59,7,,,126.82660152366667,37.19875636563891,126.83296885189512,37.206516202634226,2024-10-24 07:05:22
12,12,15,7,,,126.818935323024,37.204506620435446,126.81587357025074,37.20605199893023,2024-10-24 07:06:36
13,37,4,7,,,126.82225931160396,37.19652478037021,126.82309360132652,37.20935710624211,2024-10-24 07:06:41
14,36,39,7,,,126.82440146101871,37.19762555769422,126.82070297037865,37.20084009008953,2024-10-24 07:06:43
15,1,37,7,,,126.8169006246932,37.19843068259389,126.8211045903065,37.196597481376415,2024-10-24 07:06:59
16,26,17,7,,,126.81795003381272,37.19426872771758,126.82662355986915,37.19704753923133,2024-10-24 07:07:15
17,47,38,7,,,126.8282916481894,37.20999762365448,126.82426002885393,37.20212756958439,2024-10-24 07:07:38
18,71,15,7,,,126.8393829452529,37.20554424030388,126.81694403882992,37.206145035034986,2024-10-24 07:07:49
19,39,51,7,,,126.82196926568213,37.201018330481816,126.8192581772906,37.20973028494976,2024-10-24 07:07:52
20,51,18,7,,,126.81929530928412,37.21085889765624,126.82353802515928,37.195307561914944,2024-10-24 07:08:30
21,70,71,7,,,126.83704751209136,37.20948665142063,126.83998548159943,37.205884170575956,2024-10-24 07:08:37
22,23,38,7,,,126.81999525395987,37.191812174629426,126.82338814653622,37.20041394519212,2024-10-24 07:09:26
23,57,70,7,,,126.83198949726538,37.20386378231836,126.83724663895336,37.208845139831894,2024-10-24 07:09:26
24,27,5,7,,,126.82595264081154,37.199332886439954,126.8279223173298,37.2061230162102,2024-10-24 07:10:26
25,19,20,7,,,126.82828520318014,37.19477519069139,126.81654273836588,37.19198099188642,2024-10-24 07:11:06
26,62,7,7,,,126.83888231509847,37.213036394936445,126.82736967956771,37.20899300013117,2024-10-24 07:11:16
27,50,26,7,,,126.82204374510819,37.21197364261869,126.8189576145077,37.19438932235,2024-10-24 07:12:14
28,36,69,7,,,126.8238422609375,37.19788475016294,126.83715134483087,37.20656747856012,2024-10-24 07:13:04
29,71,34,7,,,126.84043664246443,37.204140649487215,126.82091194049642,37.2033087315466,2024-10-24 07:13:32
30,50,7,7,,,126.82271324099356,37.2118646470518,126.82742119934693,37.20773891344537,2024-10-24 07:14:20
31,41,35,7,,,126.83364299495157,37.19763117965306,126.81855178267546,37.202241834321946,2024-10-24 07:14:22
32,38,56,7,,,126.82343376141625,37.201331481829364,126.83404631233624,37.20534093696288,2024-10-24 07:14:33
33,18,51,7,,,126.82348149179211,37.19642195992404,126.82036288560097,37.210326209734944,2024-10-24 07:15:53
34,37,51,7,,,126.8221439389216,37.19723115481379,126.8198525028627,37.210558739950486,2024-10-24 07:16:03
35,38,72,7,,,126.82348434194023,37.20105876661874,126.81204894699988,37.20784349198334,2024-10-24 07:16:40
36,37,3,7,,,126.82041151644388,37.198172575619296,126.82555234499154,37.21038213912581,2024-10-24 07:17:03
37,50,60,7,,,126.82225148920321,37.210589286742604,126.83350917100243,37.21304905237623,2024-10-24 07:17:23
38,70,71,7,,,126.83715431148588,37.21007332549545,126.84055126493647,37.20520315151931,2024-10-24 07:17:29
39,38,25,7,,,126.8246012318771,37.20072823084011,126.82082865263538,37.19408571460352,2024-10-24 07:17:48
40,43,69,7,,,126.8231573811573,37.189381598102386,126.83771606827109,37.20713505017397,2024-10-24 07:17:52
41,23,37,7,,,126.8206703027901,37.192287149665376,126.82098473955456,37.19759066956105,2024-10-24 07:17:56
42,50,55,7,,,126.82257251668227,37.210577028069885,126.83055940581626,37.20880389070201,2024-10-24 07:18:07
43,11,3,7,,,126.8152403373965,37.207568092316286,126.82402590289335,37.209439283726574,2024-10-24 07:18:58
44,50,50,7,,,126.82239818552335,37.21120280593334,126.82306669649884,37.2118595499119,2024-10-24 07:19:03
45,51,26,7,,,126.81996054645921,37.21045029315004,126.81898999115889,37.19319806708872,2024-10-24 07:19:22
46,71,33,7,,,126.84087146593465,37.205140249988354,126.8301972145745,37.20041639678321,2024-10-24 07:21:17
47,55,50,7,,,126.83076940131147,37.21001259569553,126.82281792209486,37.2117258183207,2024-10-24 07:21:39
48,64,26,7,,,126.84327583670536,37.20292847945421,126.81925555246954,37.19308420380918,2024-10-24 07:22:18
49,50,50,7,,,126.821610057676,37.21237898795582,126.82173650980465,37.21244131489722,2024-10-24 07:22:36
50,33,25,7,,,126.82942211642226,37.199707851384375,126.82005146261977,37.19478522292711,2024-10-24 07:23:04
51,68,50,7,,,126.83896808281685,37.20162128875758,126.82145989044739,37.21241508488073,2024-10-24 07:23:53
52,49,18,7,,,126.82834170306354,37.21446071895412,126.82451908861509,37.196410397754526,2024-10-24 07:24:53
53,32,3,7,,,126.83203437745175,37.2016227048896,126.82428980588065,37.20900810302809,2024-10-24 07:25:29
54,51,21,7,,,126.82050027583915,37.210774025020754,126.81817858094938,37.196573902674935,2024-10-24 07:25:52
55,50,37,7,,,126.82309656067497,37.21224484724099,126.82189391987833,37.19686847114625,2024-10-24 07:26:06
56,60,38,7,,,126.83380300993997,37.21371610758023,126.82466387961348,37.20115775500653,2024-10-24 07:26:37
57,62,30,7,,,126.83836923137082,37.21253916916158,126.83163227036871,37.19809882369288,2024-10-24 07:26:53
58,51,56,7,,,126.82000678076992,37.20990735800937,126.83541065866136,37.204654008929225,2024-10-24 07:27:16
59,37,12,7,,,126.82059002090993,37.19822848944218,126.81902825509422,37.20379297243118,2024-10-24 07:27:22
60,51,21,7,,,126.81980348970302,37.2108138059586,126.81890654006867,37.19572655302901,2024-10-24 07:27:28
61,36,29,7,,,126.82440318554075,37.19843838168214,126.82782181640266,37.20274724665809,2024-10-24 07:28:03
62,51,55,7,,,126.8198460065465,37.21119166294831,126.82975450639464,37.209549208309646,2024-10-24 07:28:17
63,58,10,7,,,126.83521830175025,37.20827385334146,126.81642384589185,37.20916981080794,2024-10-24 07:28:19
64,58,14,7,,,126.83567267101387,37.208237608227456,126.81851009211677,37.20849612932129,2024-10-24 07:28:40
65,64,43,7,,,126.84168036919888,37.20275802142162,126.82335254822942,37.18909720072394,2024-10-24 07:28:46
66,72,26,7,,,126.8119130373619,37.208097577208484,126.81876776151724,37.19418510519991,2024-10-24 07:29:35
67,72,61,7,,,126.81168536064358,37.20652827599623,126.83335225479081,37.21612590396821,2024-10-24 07:29:43
68,50,60,7,,,126.82240222029164,37.21171293138179,126.83304932535003,37.21277960254578,2024-10-24 07:29:47
69,55,50,7,,,126.82991583593484,37.20837919468976,126.82249722475305,37.211562777446886,2024-10-24 07:31:09
70,18,30,7,,,126.82466747087,37.19576144877343,126.83187912609195,37.198687997522974,2024-10-24 07:31:21
71,50,37,7,,,126.82302044693424,37.211199830524066,126.82070659376154,37.198166249782886,2024-10-24 07:31:25
72,21,15,7,,,126.81955572790152,37.19610178372655,126.81690056885245,37.20680295671549,2024-10-24 07:31:33
73,51,26,7,,,126.82061432875506,37.21100685992842,126.81867084571981,37.193999613469785,2024-10-24 07:32:18
74,62,1,7,,,126.83771549094453,37.211413433250215,126.81592489889607,37.1984355673891,2024-10-24 07:33:09
75,41,51,7,,,126.83505211841936,37.19669819778292,126.8199632336423,37.20952098691753,2024-10-24 07:33:21
76,55,51,7,,,126.83080025892076,37.208965997992365,126.81901298056277,37.21031121635436,2024-10-24 07:34:27
77,72,4,7,,,126.81066717145004,37.20747108858217,126.82213601222193,37.20852516855363,2024-10-24 07:34:32
78,37,51,7,,,126.82063239658909,37.19658382664164,126.8200450898549,37.21060945934311,2024-10-24 07:34:40
79,29,12,7,,,126.82669976186033,37.203145383645676,126.8193260037566,37.20421225808536,2024-10-24 07:36:01
80,60,39,7,,,126.83369177195783,37.213608948020976,126.82103030293769,37.20021536402291,2024-10-24 07:37:16
81,51,21,7,,,126.81930241464622,37.21108683946882,126.8191481988552,37.1957632382128,2024-10-24 07:37:24
82,39,35,7,,,126.8218112097441,37.19983766257221,126.81829239710098,37.20285121841203,2024-10-24 07:37:51
83,71,58,7,,,126.83974982116317,37.20555392722425,126.83487422122168,37.20831541062859,2024-10-24 07:38:38
84,37,51,7,,,126.8220995209288,37.19737718074538,126.81880842390714,37.21048164140075,2024-10-24 07:39:52
85,23,50,7,,,126.82087166382571,37.19278536480255,126.82310093357677,37.212442670430406,2024-10-24 07:40:40
86,51,21,7,,,126.81962464112819,37.210728800377616,126.81800408400223,37.19622719244164,2024-10-24 07:41:24
87,39,26,7,,,126.82209863220069,37.201206611688306,126.81868887063725,37.193585571963105,2024-10-24 07:41:45
88,23,42,7,,,126.82117439756252,37.19111308604552,126.83132041848037,37.19630821121692,2024-10-24 07:42:50
89,1,10,7,,,126.81659936655731,37.197299945755375,126.81628925296987,37.208828046047344,2024-10-24 07:43:39
90,23,19,7,,,126.82034319546851,37.19171082574724,126.82898892538692,37.19452808377254,2024-10-24 07:43:53
91,20,1,7,,,126.81593938576685,37.191589841261475,126.8156058874081,37.1981455633731,2024-10-24 07:44:14
92,50,37,7,,,126.8220358980747,37.21088677325183,126.82219452487523,37.198152309595216,2024-10-24 07:45:03
93,38,44,7,,,126.82408329742066,37.20161071401894,126.82146127782049,37.189835978418756,2024-10-24 07:45:51
94,21,33,7,,,126.81911330835543,37.195991438311864,126.82995787856544,37.19977765875946,2024-10-24 07:46:44
95,50,60,7,,,126.82286327432799,37.21193937367347,126.8326245922066,37.213350468687956,2024-10-24 07:46:53
96,55,50,7,,,126.82908698623012,37.209148431979536,126.823076046867,37.210998910234494,2024-10-24 07:47:30
97,33,27,7,,,126.82877215694505,37.2009279887789,126.82734881354054,37.20039589876078,2024-10-24 07:48:19
98,57,68,7,,,126.83176685689467,37.204133577304056,126.83991115052098,37.20181226356298,2024-10-24 07:48:42
99,10,8,7,,,126.81710006007403,37.20963803121529,126.82479506832297,37.20639147484335,2024-10-24 07:48:52
100,25,28,7,,,126.8205638590433,37.19536004857905,126.8288956492041,37.20348249264761,2024-10-24 07:49:17
101,34,26,7,,,126.82185022407218,37.203925275236564,126.8189223830784,37.19347303263053,2024-10-24 07:49:22
102,29,40,7,,,126.82727938392556,37.2027802528277,126.8316701167691,37.19309788249539,2024-10-24 07:49:49
103,51,26,7,,,126.81931550367628,37.20988912632726,126.81764785215431,37.19414081636705,2024-10-24 07:51:16
104,37,11,7,,,126.82059336888834,37.198120995179984,126.81375340585048,37.20822841556757,2024-10-24 07:51:26
105,58,15,7,,,126.83508703893436,37.20861003529575,126.81638389466964,37.207408440510655,2024-10-24 07:52:15
106,56,50,7,,,126.83487792374225,37.20619826896362,126.82225911935883,37.210979005402805,2024-10-24 07:52:16
107,28,48,7,,,126.82985784708853,37.20273284144455,126.82976508725987,37.21563757106652,2024-10-24 07:52:16
108,23,50,7,,,126.82003653948271,37.19207504563923,126.82228682158495,37.21137004417651,2024-10-24 07:52:28
109,55,1,7,,,126.83054339027338,37.20988344688967,126.81672448527014,37.197514965892665,2024-10-24 07:52:34
110,71,50,7,,,126.84042393171089,37.204591821902504,126.8229718286055,37.21211156960247,2024-10-24 07:52:44
111,37,50,7,,,126.82169756321773,37.19753514035797,126.82197278982329,37.21081010732573,2024-10-24 07:53:28
112,37,18,7,,,126.82083124512504,37.197993862424745,126.82418224997687,37.196082175597724,2024-10-24 07:53:31
113,21,60,7,,,126.81811216295219,37.19597377893915,126.83378196869171,37.21243117736626,2024-10-24 07:54:57
114,34,50,7,,,126.82089678947851,37.20286836667837,126.82208796930549,37.211818479174205,2024-10-24 07:55:07
115,10,25,7,,,126.81752779184708,37.21007686298132,126.82088230973811,37.19392766133104,2024-10-24 07:55:15
116,18,32,7,,,126.82449214283791,37.195946272189516,126.83138380295019,37.20146977477411,2024-10-24 07:56:37
117,43,62,7,,,126.82228080151175,37.18961179459779,126.83831745861174,37.21289762205636,2024-10-24 07:56:37
118,27,50,7,,,126.82610844736071,37.200198608344365,126.82251408805968,37.21098225686007,2024-10-24 07:56:46
119,47,50,7,,,126.8276304855963,37.21058556790335,126.82146303188864,37.211360087100935,2024-10-24 07:56:58
120,56,38,7,,,126.83442711280505,37.2055922681666,126.82444417114907,37.20081419191629,2024-10-24 07:58:48
121,50,37,7,,,126.82187570865453,37.21197062875283,126.82166330304342,37.19674199939712,2024-10-24 07:58:59
122,50,26,7,,,126.82297914823211,37.21082551720938,126.81817773305052,37.19288179531854,2024-10-24 07:59:01
123,62,41,7,,,126.83714380112411,37.21227878049842,126.83365912089535,37.196954163007156,2024-10-24 07:59:10
124,50,26,7,,,126.8226206971926,37.21131326845484,126.8192129062612,37.192836797254564,2024-10-24 07:59:42
125,23,11,7,,,126.82023868822363,37.19222895058351,126.81509527755986,37.208255595835645,2024-10-24 07:59:49
126,34,21,8,,,126.82130524958507,37.202619924721965,126.8195744858667,37.19651674828786,2024-10-24 08:00:10
127,3,29,8,,,126.82428360400753,37.20895220133746,126.82646589804018,37.20278409187409,2024-10-24 08:01:10
128,58,37,8,,,126.83509104329124,37.20758030541712,126.82163294165926,37.19722683822018,2024-10-24 08:02:07
129,50,37,8,,,126.82236462341025,37.21110924284389,126.8220352652842,37.1966179877084,2024-10-24 08:02:32
130,8,63,8,,,126.82472325488881,37.20789918346147,126.83461000820432,37.21166926499456,2024-10-24 08:03:06
131,42,63,8,,,126.83204122816528,37.1969366270629,126.8361633190553,37.211940108008086,2024-10-24 08:03:20
132,51,37,8,,,126.81918180254202,37.21099297831112,126.82138990261895,37.196675451481774,2024-10-24 08:03:27
133,23,50,8,,,126.82053699385382,37.19116828712486,126.82263019165659,37.212013399983285,2024-10-24 08:03:42
134,51,26,8,,,126.819074281872,37.2102156684157,126.81904921060675,37.19277201001608,2024-10-24 08:04:08
135,51,37,8,,,126.8198030803246,37.21107902480464,126.82188685262938,37.19759636987832,2024-10-24 08:04:41
136,18,54,8,,,126.8243064964745,37.194808268669554,126.83332036902719,37.21038356256848,2024-10-24 08:04:52
137,14,63,8,,,126.81881865529995,37.20691811944087,126.83436280066361,37.21042455994654,2024-10-24 08:05:32
138,21,58,8,,,126.8182232287728,37.19597190715737,126.83494142958324,37.20939902405574,2024-10-24 08:06:00
