idx,o,d,hour,o_h3,d_h3,o_x,o_y,d_x,d_y,time
0,17,54,7,,,126.82638283086233,37.19696752941052,126.83239784995892,37.20941720994448,2024-10-24 07:00:02
1,33,56,7,,,126.83031118225912,37.2005823539096,126.83405525115032,37.20663511218866,2024-10-24 07:00:38
2,12,17,7,,,126.81847651506502,37.20514922849499,126.82690737504547,37.19753921714186,2024-10-24 07:00:47
3,58,33,7,,,126.83457627227018,37.207644761303236,126.82892668543768,37.20104935717495,2024-10-24 07:01:10
4,5,71,7,,,126.82654277095534,37.20440340719462,126.84017790375843,37.20519269398962,2024-10-24 07:02:02
5,58,19,7,,,126.83453180083397,37.20935787806756,126.82817095381017,37.19407558879179,2024-10-24 07:02:07
6,32,59,7,,,126.83183767560035,37.20198526774244,126.83249321299567,37.20754512217587,2024-10-24 07:02:42
7,69,30,7,,,126.83770097247513,37.20767230514265,126.83102760381531,37.19932576355438,2024-10-24 07:03:06
8,54,33,7,,,126.832622161113,37.209683159582,126.82845992983579,37.20136525825361,2024-10-24 07:03:09
9,29,29,7,,,126.82693787638267,37.20255887814513,126.82596781652573,37.202896468684266,2024-10-24 07:03:59
10,10,17,7,,,126.81646597366412,37.20842991110705,126.82556520340012,37.1963484161688,2024-10-24 07:04:44
11,45,40,7,,,126.82590584711487,37.213479384933585,126.83165351780235,37.19354620871528,2024-10-24 07:04:46
12,19,25,7,,,126.82842314364653,37.195063140996766,126.8211155488046,37.19457917169659,2024-10-24 07:04:50
13,70,33,7,,,126.83840399033161,37.208658805377766,126.82996275398006,37.200855870939,2024-10-24 07:04:52
14,17,54,7,,,126.82637760037291,37.195940947145736,126.83319309275507,37.20933189953078,2024-10-24 07:05:22
15,70,17,7,,,126.8371663602958,37.2088536434855,126.82541097089148,37.1959197699794,2024-10-24 07:05:32
16,8,44,7,,,126.82430444840017,37.206668552360235,126.81967671013145,37.18850698348979,2024-10-24 07:06:36
17,24,49,7,,,126.81912819210307,37.18981372533259,126.82868745096833,37.2143348111468,2024-10-24 07:06:41
18,23,32,7,,,126.8212698623124,37.190914347390226,126.83121776383416,37.2023476897435,2024-10-24 07:06:43
19,3,41,7,,,126.825624770342,37.210119493611195,126.83407964396629,37.196369832944036,2024-10-24 07:06:59
20,16,19,7,,,126.82309435435643,37.19361473032717,126.82908412954147,37.19531272774688,2024-10-24 07:07:15
