idx,o,d,hour,o_h3,d_h3,o_x,o_y,d_x,d_y,time
0,50,38,7,,,126.82235658558835,37.2116984028441,126.82389480980989,37.20054344789191,2024-10-24 07:00:02
1,46,22,7,,,126.82943978490239,37.21228874177341,126.81639459302467,37.196031716654936,2024-10-24 07:00:47
2,10,17,7,,,126.8164754988996,37.20852565281946,126.82652810957215,37.196973677699695,2024-10-24 07:02:02
3,69,30,7,,,126.83767864494429,37.206882075862076,126.83088937537521,37.199426879889316,2024-10-24 07:03:59
4,26,61,7,,,126.81780894078112,37.192619339345214,126.83228001403654,37.215403765067386,2024-10-24 07:04:44
5,56,32,7,,,126.83446568423605,37.20567123153256,126.83207769363247,37.201717333720076,2024-10-24 07:04:50
6,50,50,7,,,126.82235135509893,37.210671820579314,126.82290057850281,37.210638938712115,2024-10-24 07:05:22
7,19,10,7,,,126.82855410056355,37.19475278751812,126.81609707799866,37.208867304074175,2024-10-24 07:06:36
8,58,69,7,,,126.83613164440607,37.20755983126118,126.83853224705611,37.20739577045061,2024-10-24 07:06:41
9,58,19,7,,,126.83558950664613,37.20757987995028,126.82808472718308,37.19563601377887,2024-10-24 07:06:43
10,7,30,7,,,126.82808579144405,37.20838495515098,126.83161888846877,37.19810480643381,2024-10-24 07:06:59
11,50,37,7,,,126.8219762637552,37.21224155081485,126.82147868709,37.19770150270089,2024-10-24 07:07:15
12,42,39,7,,,126.83073270268137,37.196134445742814,126.82070373057486,37.199333137818655,2024-10-24 07:09:26
13,50,37,7,,,126.8217024722438,37.21124834138036,126.82210561482837,37.198330603206465,2024-10-24 07:10:26
14,32,59,7,,,126.83141823983122,37.20148686665601,126.83332095674002,37.206911733241384,2024-10-24 07:11:06
15,58,33,7,,,126.83503030656492,37.207839072419006,126.82887136366675,37.20050954614403,2024-10-24 07:13:04
16,32,50,7,,,126.83175947821975,37.20247947205529,126.82304759502559,37.21140733427991,2024-10-24 07:15:53
17,58,33,7,,,126.83428384924599,37.20920762651026,126.83002620716236,37.201281827353824,2024-10-24 07:17:03
18,37,51,7,,,126.82111761432172,37.19791763133446,126.81941865763511,37.2105864549801,2024-10-24 07:17:56
19,17,68,7,,,126.8273200455907,37.19608059924122,126.8390163377627,37.20184603351636,2024-10-24 07:18:58
20,54,33,7,,,126.8327797314694,37.209235543013854,126.82832865505539,37.200842663093184,2024-10-24 07:23:04
21,51,37,7,,,126.81972981642976,37.210295589298035,126.8207101413412,37.1966656121029,2024-10-24 07:25:29
22,61,68,7,,,126.8324497043255,37.2166298748712,126.83961168959112,37.20117715518284,2024-10-24 07:27:22
23,56,33,7,,,126.83536688140704,37.205576968629025,126.83028260380016,37.20101251195895,2024-10-24 07:28:03
24,19,19,7,,,126.82981242064656,37.19510728494006,126.82897027038115,37.19479189751157,2024-10-24 07:31:21
25,33,56,7,,,126.8302933200787,37.20042469374788,126.83502262919566,37.205922918812654,2024-10-24 07:31:33
26,51,22,7,,,126.81954094062809,37.21116425521238,126.81597142960304,37.19468573616556,2024-10-24 07:36:01
27,72,44,7,,,126.81248064141137,37.207129579108276,126.81970356840506,37.189040194025885,2024-10-24 07:39:52
28,45,3,7,,,126.82512253409263,37.21357387872212,126.82556197061106,37.21070825139158,2024-10-24 07:40:40
29,42,70,7,,,126.83191184628402,37.19543535715891,126.8375882678225,37.2097323473602,2024-10-24 07:42:50
30,2,45,7,,,126.8224149643834,37.20509229089739,126.82434338125948,37.21207141966925,2024-10-24 07:43:39
31,37,51,7,,,126.82079050700013,37.19734130741633,126.81981740101601,37.2099126441456,2024-10-24 07:43:53
32,33,6,7,,,126.82958422995381,37.19980858788352,126.82388230449607,37.20420341261735,2024-10-24 07:44:14
33,35,9,7,,,126.81956044202738,37.201621923873006,126.81474613746906,37.20455378280507,2024-10-24 07:46:44
34,56,17,7,,,126.83436661327575,37.20590512520749,126.82712489024678,37.19758048026761,2024-10-24 07:48:19
35,14,4,7,,,126.8195609111645,37.20790377412967,126.8223341401797,37.20812593231603,2024-10-24 07:48:52
36,50,35,7,,,126.8219061522738,37.212252219555936,126.81838111863325,37.201974530630274,2024-10-24 07:49:17
37,56,33,7,,,126.83505081589477,37.20651394777411,126.829883512226,37.20061112491699,2024-10-24 07:49:22
38,51,37,7,,,126.82012056269332,37.210799124394406,126.82160412058641,37.19722158831115,2024-10-24 07:49:49
39,59,40,7,,,126.83178026978581,37.20807516906611,126.83075423744822,37.1932711801463,2024-10-24 07:51:26
40,50,64,7,,,126.82269887581779,37.21075203469822,126.8418468106513,37.204147175717466,2024-10-24 07:52:16
41,46,47,7,,,126.82943378576361,37.21221009855006,126.82743288281546,37.210716666435665,2024-10-24 07:52:28
42,67,35,7,,,126.83512121648307,37.20293876094092,126.81861723052319,37.201282952054726,2024-10-24 07:53:28
43,65,10,7,,,126.83403058859756,37.200581828332005,126.81747118774766,37.20973144534693,2024-10-24 07:53:31
44,36,3,7,,,126.82348051559377,37.19813523844218,126.82572623063527,37.20918806032352,2024-10-24 07:54:57
45,56,33,7,,,126.8340973813011,37.20545703921592,126.8290228685106,37.20098374836339,2024-10-24 07:55:07
46,17,54,7,,,126.82692323418054,37.19750824088318,126.83251711722086,37.20951279312659,2024-10-24 07:55:15
47,20,9,7,,,126.81644033268634,37.19270431584131,126.81348710946155,37.20516517696231,2024-10-24 07:56:37
48,50,38,7,,,126.82185827879297,37.21211406328477,126.8243035621629,37.20080145562616,2024-10-24 07:56:46
49,37,27,7,,,126.82068599975524,37.1978594322526,126.82739890904782,37.19958352125375,2024-10-24 07:59:49
50,14,47,8,,,126.820467937085,37.20752057629935,126.826671956845,37.21183932883004,2024-10-24 08:00:38
51,10,17,8,,,126.8168486269435,37.209577025360396,126.82645118487734,37.196936984820184,2024-10-24 08:02:42
52,70,33,8,,,126.83776900588758,37.209029214386895,126.82845992983579,37.20136525825361,2024-10-24 08:03:09
53,58,33,8,,,126.83597462118168,37.20935640357407,126.82964104832995,37.20091209368425,2024-10-24 08:04:46
54,40,45,8,,,126.83209295563643,37.192450385615544,126.82515548598084,37.21338949310476,2024-10-24 08:07:38
55,33,56,8,,,126.82979910674538,37.20144520827837,126.83447224225104,37.204953815112496,2024-10-24 08:07:52
56,58,33,8,,,126.83473372400567,37.208898163128154,126.82913105919467,37.20028435218878,2024-10-24 08:08:30
57,55,7,8,,,126.82965092039574,37.20958564542216,126.82790590258652,37.208893187948235,2024-10-24 08:12:14
58,52,18,8,,,126.83099287206036,37.217923746105086,126.82384100638032,37.195396349859756,2024-10-24 08:14:20
59,33,56,8,,,126.82872146800207,37.20110100723864,126.83443669751138,37.20591139521072,2024-10-24 08:14:22
60,14,59,8,,,126.81873594134403,37.20761577464221,126.83158523019273,37.207075795267215,2024-10-24 08:14:33
61,10,17,8,,,126.81789336936728,37.20914581344237,126.82656345756129,37.196908991061875,2024-10-24 08:16:03
62,16,27,8,,,126.82281295843823,37.19261274736497,126.82703662259021,37.20025254864405,2024-10-24 08:16:40
63,58,19,8,,,126.83500519450016,37.20754742766955,126.829479210858,37.195074669454286,2024-10-24 08:17:23
64,11,58,8,,,126.81475829485366,37.20766565171551,126.83492465116282,37.207936026507355,2024-10-24 08:17:48
65,34,24,8,,,126.82159180890925,37.202377410707946,126.81825144089579,37.19112388356706,2024-10-24 08:17:52
66,56,33,8,,,126.83510187221809,37.20471943368766,126.82988712973383,37.20035715708772,2024-10-24 08:18:07
67,56,33,8,,,126.83492754105917,37.20534521155111,126.83000159570396,37.201024819101086,2024-10-24 08:19:03
68,69,22,8,,,126.83786013625307,37.20675461930028,126.81652968435455,37.194932516265496,2024-10-24 08:19:22
69,56,33,8,,,126.83413941321182,37.206521393573595,126.82867140900977,37.201606584086406,2024-10-24 08:22:36
70,50,43,8,,,126.82297161878208,37.21229847665266,126.82407155940663,37.19077983931384,2024-10-24 08:24:53
71,58,33,8,,,126.83593869056071,37.20881329049267,126.82891617312656,37.200896812696264,2024-10-24 08:25:52
72,56,31,8,,,126.83562591621079,37.20638725285876,126.82972339448136,37.19729515307371,2024-10-24 08:26:06
