idx,o,d,hour,o_h3,d_h3,o_x,o_y,d_x,d_y,time
0,21,38,7,,,126.8185538926163,37.196540762011956,126.82389480980989,37.20054344789191,2024-10-24 07:00:02
1,70,26,7,,,126.83741584489869,37.2091052072653,126.81935094889627,37.19370156602273,2024-10-24 07:00:10
2,27,24,7,,,126.82762645162174,37.19950162978001,126.81727614860844,37.19170474156925,2024-10-24 07:00:38
3,18,50,7,,,126.82295034282801,37.19604955941104,126.82288112977149,37.21227009057544,2024-10-24 07:00:47
4,51,39,7,,,126.81913785754863,37.20960549583132,126.82109684437442,37.200622479378396,2024-10-24 07:01:10
5,2,28,7,,,126.82139718517067,37.20505701924078,126.82966083556892,37.20368535787961,2024-10-24 07:02:02
6,50,50,7,,,126.82177809553703,37.21239973714061,126.82168413886387,37.210541273709815,2024-10-24 07:02:07
7,26,48,7,,,126.8181915940605,37.19376645359856,126.83048039877299,37.2149112182857,2024-10-24 07:02:42
8,52,56,7,,,126.83076572317269,37.21850820259067,126.83416128869403,37.20603775407877,2024-10-24 07:03:06
9,42,28,7,,,126.83150115654546,37.19560507824362,126.82868400190141,37.20418079581076,2024-10-24 07:03:09
10,66,35,7,,,126.83709335459986,37.20328310665114,126.81927463235648,37.20248624471228,2024-10-24 07:03:42
11,26,8,7,,,126.81843753463257,37.19368605115953,126.82373086750103,37.20744654472003,2024-10-24 07:03:59
12,7,25,7,,,126.82675722885995,37.20712320494345,126.82019666489565,37.19418711862549,2024-10-24 07:04:44
13,38,21,7,,,126.82501038998795,37.20221746141321,126.81890345615277,37.19658918366292,2024-10-24 07:04:46
14,23,38,7,,,126.82037038966345,37.191821434281685,126.82424731613831,37.20129054143957,2024-10-24 07:04:50
15,59,63,7,,,126.83303290469708,37.206497053676316,126.83600592982104,37.21146451828338,2024-10-24 07:04:52
16,21,58,7,,,126.81854866212687,37.19551417974717,126.83565428379976,37.207597079639065,2024-10-24 07:05:22
17,55,51,7,,,126.8293341765565,37.20842663066541,126.81870001619289,37.20956951886801,2024-10-24 07:05:32
18,64,51,7,,,126.84216310430591,37.202882512672396,126.81950301486168,37.211359758583825,2024-10-24 07:06:00
19,6,23,7,,,126.82408059409072,37.20385309162426,126.81990033602136,37.19132216377651,2024-10-24 07:06:36
20,23,50,7,,,126.82181200007234,37.190894298701124,126.82331736668687,37.21217256884534,2024-10-24 07:06:41
21,23,38,7,,,126.8212698623124,37.190914347390226,126.82338738634,37.20192089746299,2024-10-24 07:06:43
22,2,8,7,,,126.82271622251929,37.2062230277359,126.82446038059459,37.20612447126452,2024-10-24 07:06:59
23,20,44,7,,,126.81526631877337,37.193188073382,126.82080774966848,37.189255840745076,2024-10-24 07:07:15
24,33,10,7,,,126.83008048616402,37.19981627058451,126.81710135769123,37.21014611948286,2024-10-24 07:07:38
25,50,50,7,,,126.82170690579264,37.21205609744753,126.82253674363731,37.211122591514375,2024-10-24 07:07:49
26,59,10,7,,,126.83274291701142,37.20746690235471,126.81766343943212,37.21015508523016,2024-10-24 07:07:50
27,31,27,7,,,126.82957505463813,37.198629711052625,126.82619305528296,37.19889595455432,2024-10-24 07:07:52
28,51,41,7,,,126.81932576063569,37.21086195779286,126.83513755544772,37.197681717406056,2024-10-24 07:08:14
29,38,52,7,,,126.82376949281195,37.2017592209673,126.83047579105634,37.21717818205288,2024-10-24 07:08:30
30,50,50,7,,,126.82160815306452,37.21144763579707,126.82230944213917,37.212396027719606,2024-10-24 07:08:37
31,70,71,7,,,126.83799909405776,37.209544111599,126.84080379438066,37.205728057158254,2024-10-24 07:08:37
32,48,50,7,,,126.8302009039268,37.21404553502314,126.82180727992652,37.21080612420833,2024-10-24 07:09:26
